MEsienna3	MEpurple	MEyellow	MEcyan	MEdarkmagenta	MElightgreen	MEgreenyellow	MEgrey60	MEdarkgrey	MEpink	MEblue	MEdarkgreen	MEskyblue3	MEblack	MEmidnightblue	MEskyblue	MEdarkred	MElightcyan	MEorange	MEsaddlebrown	MEsalmon	MEsteelblue	MEdarkolivegreen	MEpaleturquoise	MEbrown	MEgreen	MEturquoise	MEplum1	MEorangered4	MEtan	MEwhite	MEviolet	MEroyalblue	MEmagenta	MEred	MElightyellow	MEyellowgreen	MEdarkorange	MEdarkturquoise	MEgrey
TCGA.44.3396.11A	-0.0378874651420084	-0.0523495087256499	-0.0454678429043514	0.00653046093712014	0.00327054486319177	0.0645877712970532	-0.00545230713943804	-0.0283127666199445	0.0196420474267142	0.0775442970814105	0.115942887335278	0.079972108144969	0.0108221652554146	0.0808592015726207	0.0231535141183901	0.024119134287614	-0.0238409391437906	-0.00418947556930857	0.0465099933216824	0.0098622322695788	0.000441728119934368	-0.0468308691527764	-0.0413310687145716	-0.0289667523902598	-0.0497398116424889	0.0351445554585281	-0.0205051419428198	-0.0389943609143259	-0.00355381583928095	-0.0287987025798572	-0.0292249842158405	0.00691052288620707	-0.023132833003133	-0.0581012589550376	-0.0689341631746285	-0.0213673281012659	-0.0238554399472336	-0.0322671278227202	-0.0249208788101077	0.0217028338540538
TCGA.49.AAR3.01A	-0.00100157077437926	0.000283681654496098	0.0265532461510774	0.0226672456323659	0.0595250033359527	0.0201583802128559	0.0365067710597589	0.0485688559058667	-0.0745119783979072	-0.0314850203211361	-0.0307213904925388	0.000863532118534572	0.0369775333619446	0.0260623531915	0.0594495241841268	0.0919712686926047	0.033630081613843	0.0606255627308189	-0.0881063282508318	-0.0867536299804089	-0.0435342368390459	-0.0387180635554975	-0.00350830986553632	-0.029363120028283	0.0292258858364105	-0.0206072396056989	-0.00896801731341668	0.022201772574737	0.0127708582547064	-0.0742989191766644	-0.0577182639900232	0.00554455001723463	-0.0243822187445831	-0.017915618088915	0.0462068175792673	-0.0283406619642274	-0.0226237647528307	0.0587817486254763	-0.0226787905129453	-0.0464225591246352
TCGA.05.4417.01A	-0.0105555591571888	-0.032952164105088	-0.00669513535466974	-0.00171513481529321	0.00794015014804047	0.000470127865586615	0.00254069864806236	-0.0395378637487027	0.0137274198571862	-0.0316293547647843	0.00479520999222025	0.0595852777861524	-0.000880356608294333	0.0167898945706319	0.0457708100418722	0.0122998728429832	0.0609018302976563	0.0726775935375811	0.0117452704937637	-0.000475542014757292	0.0157058560861931	0.0262933325977236	-0.0184869588263687	-0.0152880215366936	-0.0537183904151604	-0.026214252241308	-0.0233134668537242	-0.0367870021229511	-0.0344391931517504	-0.0273121578981679	-0.0293323816001367	0.022643300366038	-0.0184580271223036	0.01370511864375	-0.00163250328469999	0.0926468432686444	0.0366360390026596	-0.00559157614345536	-0.00656367254967558	0.0261885824123722
TCGA.78.8648.01A	0.010010313458757	-0.0416192204711412	-0.0142408305982441	0.0187587889528939	-0.00815668510050864	0.0496882740323552	0.0169755454283723	0.0108035428729893	-0.0103572445766512	-0.0288118014890595	0.0431964498979817	0.0956938266915805	-0.0289404726751196	0.0710019412322418	0.0658764190933781	0.0367138172839392	0.10521969924334	0.105969786480231	-0.0130010321082311	-0.0172312106824574	-0.0190931712665146	-0.0642635695340372	-0.0030393193997834	-0.0461228967047352	-0.0146921503074325	-2.14065587942613e-05	-0.020319937050028	-0.0375745003076996	-0.0620118875665686	-0.0255687821735225	-0.0271994777787857	-0.0148248877679605	-0.0111571865981242	-0.0524677337651108	-0.0127370762048347	-0.0120041814755339	0.0155074695732045	-0.0272797458774538	-0.0323773662309093	0.00516061982263321
TCGA.44.5645.01A	-0.0444365600980591	-0.00843816553931769	-0.0341264438172576	0.0101944252276977	-0.0339872346377665	0.00668496548435741	-0.0214726573394713	-0.00380863207096145	0.0404540753732231	0.0769902051147332	0.0158860846911914	0.0158410373684437	-0.0230138564670958	0.0161715873828918	0.060838980596279	-0.017181741809284	-0.00662829018488642	-0.0362196007153959	0.0308941792690084	0.0540075597913628	0.0212457787969944	-0.00262532707761323	-0.0476462079439202	0.000534499577635977	0.00306638357456449	0.0398927189349325	-0.0025301434898064	-0.0390317541625919	-0.0562026221959424	-0.0159600985833175	-0.0268671045498286	-0.0108530668186593	-0.027188943960352	-0.041439074674049	-0.0483283350601084	-0.0169068434472768	-0.0101831030488353	-0.0281690527499395	-0.0245520803213594	0.00495655380334238
TCGA.05.4390.01A	-0.0244821963005631	0.0255135809204461	0.0433169970215243	0.00502584214875514	-0.014801545435778	-0.00510780690866735	0.0354884508425632	0.0038015611506065	0.011387347202798	-0.0482811059505511	-0.0386981644602125	-0.00472998862650324	-0.0910576298772847	-0.0324946708109873	-0.0432708531044734	-0.0562409664447219	0.0475506806115431	0.0348570097465234	-0.00229836538754744	-0.00731264308402852	-0.00406914331695484	-0.00964942922046175	0.00221335838147742	-0.0452596509151893	-0.03582491645848	-0.0631911394618977	-0.0368257687823134	-0.038927939947213	0.015711557722458	-0.0178900335951813	-0.0250786504776403	-0.00375255290307712	-0.0220312142310645	0.0524082873962943	0.0386593438987359	0.144859594191962	0.0420329981722796	-0.0308624485903676	0.0248643143318386	0.053490767834408
TCGA.49.AAR4.01A	-0.0414111581666372	0.0406355159323577	0.0107483041931533	0.0320053622816069	0.0665600743308379	0.0338336327822462	0.04512333053926	0.0910552494628686	-0.0200583828173924	0.0669006108064633	-0.0261099368241709	-0.0155221941015479	0.0151512702064122	0.000567363431788822	0.0788219259294672	0.0362131098625117	0.0694930445039152	0.0210954325698806	-0.0901899688667286	-0.102582860439915	-0.0390768901217934	-0.0738804183792863	0.00712119824168361	-0.00674539354350599	0.0738804567632199	0.0191648744803232	0.0103285732909927	0.0702996220488915	0.0152303853897593	-0.0682671953606206	-0.046669376823061	-0.0310366895361535	0.0690178854491086	-0.064074769125214	0.0117245295222933	-0.00920168411694444	-0.0173661534121013	-0.0121885942113031	0.00686789819573891	-0.0357830364060605
TCGA.05.5429.01A	0.013489031356807	0.0111832616088766	0.0664989056737874	-0.116979334216012	-0.0768088769568479	-0.0186500104653863	-0.0370707685608357	-0.0365701010591981	-0.0769446068313787	0.0260781891694101	-0.0234680565199202	0.0139510343180591	0.00248917362250689	-0.0434971924239633	-0.0505930715348749	-0.00458621336755024	0.0107114752879315	0.0184010239693815	0.013902249506697	0.0160944663724126	-0.0618856207587671	0.0199834012177262	0.0109590124295271	-0.0111871250659291	-0.0671788857565795	-0.0522592705352745	-0.0439508305794605	0.0451359043291813	0.0552898515529357	0.0447231442750577	0.0208681149118733	0.00063931332116671	-0.0247124051482836	0.08192813263475	0.0172513852537539	-0.0294857610326079	0.0306418498204791	0.0052157208970444	0.255950984102337	-0.0295738869510139
TCGA.75.5122.01A	0.0108761677790709	-0.0436396648420865	0.0110788255171293	-0.0402032240865253	-0.0300511959643845	0.00387015552179888	-0.0226422022468603	-0.0284316550929931	-0.0261892257011024	-0.0427989402802664	-0.0117527234840898	-0.0387220543250864	0.044103344382835	0.113400184795547	0.103132403608528	0.109857850871737	0.000710832457523879	-0.01299653877199	-0.00874242634929077	0.0304074142730404	-0.0337338755247328	-0.0504094541339768	-0.0196503007207601	-0.00561170670804441	-0.0237202970198336	-0.0144266185748976	-0.0144503950420936	0.0479018748889997	-0.00105873029480945	0.0185044988046156	0.00630448332848197	0.059501820153339	-0.0301833498360067	0.00885021599881657	0.0222591916033257	-0.0360563770154879	-0.0293131940241682	-0.0144805048807192	-0.0300421065959944	-0.0466702679289923
TCGA.50.5942.01A	0.00580389828706469	0.00547571284221139	-0.0293684567426706	0.0154835438506914	-0.0125217421851143	0.0116677348693306	-0.0194014557910367	-0.0248040993332478	0.067201094381089	0.0634502155671186	0.0305631414718115	0.0272448063697997	-0.0128385977166581	-0.0239463816965543	-0.0101522903437836	-0.0508823479287216	0.0397098597704515	-0.0355846599713129	0.0524340137363331	0.0345419868654838	0.0320686174395357	-0.0121247866893991	0.00376452715448376	0.0070960936771846	-0.0270011285460302	0.0289008537883744	-0.0117072728886558	-0.0391117337043105	-0.0576012081601321	0.0140929379583441	0.00315563874976597	-0.0738374951759912	-0.0320988116868916	-0.0368475640850125	-0.0659875327803953	-0.0173974012967035	-0.0486388236554372	-0.0378344748223782	0.0020457104638489	0.00206385307429166
TCGA.S2.AA1A.01A	-0.0370240080175987	0.00746967639175044	-0.012586655914257	0.0164618248149614	0.0245523472415545	0.0289135724740253	0.00618062652723313	0.058333718305258	-0.0248033263526312	0.0231010571940237	0.0229457399422271	0.0476033065926041	-0.0282440843017179	0.0135144498736833	0.0889660909452581	0.0197753555741106	0.121885486178091	0.0278640155986193	-0.0255790321841703	-0.0380798971493431	-0.024578047635166	-0.0567369904776831	-0.00450419622785713	-0.0257640226011283	0.0576743405315175	0.0419005568081604	0.019950643803647	-0.0391638548846886	-0.0331437847217635	-0.033327338802838	-0.0212939916992099	-0.0371593972529907	-0.0213116816773315	-0.0771140021753493	-0.0425158638666374	-0.0104258470615752	-0.0365194058812374	-0.0214115129008172	0.079855542263216	0.0160723486802751
TCGA.49.AAR0.01A	-0.00197465987875901	0.093163498027276	0.0451859394714812	0.0140195143292304	0.0577378211627959	0.028942406117074	0.0358504549668397	0.0931322147861732	0.00772391818900707	0.0222744716474893	0.0075155374653184	-0.0186085199586862	-0.0487938494744042	0.00102981066383548	0.0236944055576094	-0.00258068884656357	-0.00705592603837929	-0.0154468278094342	-0.111172755423348	-0.0644716661196818	-0.0665927642079777	-0.0991730022153949	0.00262225385244882	-0.0377804810422588	0.0478596259412888	0.00780545694415013	-0.00671446366196794	0.0521855339892098	-0.0157487463812839	-0.0146087191726723	-0.013009042886347	-0.0522146708692036	0.0306943233837869	-0.0535810295084036	-0.0143601267470847	0.0689697991728741	0.0146716468646444	0.0895137737213897	-0.00522695025845908	0.0808502697010568
TCGA.50.6590.01A	0.00915662582217919	-0.0593470992000138	0.00677894045666437	0.031977447397287	-0.0161128620868948	0.00646646157011671	0.0404726020069861	-0.030111928697465	-0.113032501944787	-0.0473596790082239	-0.0274165324408589	-0.0119817942235174	0.0182764947357133	0.0275973327883734	0.0451815599875172	0.0646748928766661	0.0842149098728548	0.0543500545785993	-0.00717353308094703	-0.026354952058467	0.0165228352960634	-0.00333302455749845	-0.00449131944105654	0.0638958556529988	-0.0412356846760182	-0.0500666805658247	-0.0224638656591439	-0.0372613635854762	0.0209519925579574	0.0182903100061833	0.0085483530800161	-0.00315093895976082	0.0127635889315613	0.0227540977365491	0.0698545269041245	-0.031226636592035	0.0384041312666509	0.0143957050533287	-0.0387549893985234	0.00227502235287915
TCGA.55.8085.01A	-0.00897733339783821	0.0436809202786264	0.0263586172587019	0.0097501778851477	0.0207766102488387	-0.0172707419871483	0.0105725694046239	0.031415449994938	0.0143452505798349	-0.0222888426166838	-0.0316626563643491	-0.0442203190788644	-0.0173547735261613	-0.0104131193014588	0.0361636584877526	0.0408210628688573	0.0289300327555845	-0.0203218517577588	-0.018182930353187	-0.018603836247321	-0.00344428904237899	0.0101864282602451	0.0146046288731113	-0.0332694079725597	0.0331789867920439	-0.0108999423644698	0.00239222082976868	0.0184318424554595	-0.0481349684743592	0.00118911503879007	0.0094493024282085	-0.0769743292160475	-0.00145398591806459	0.0122408296996657	0.0167825926893043	0.0317829751931746	-0.0399265459497569	0.0747405948093077	0.00124236055581823	0.0397323430276853
TCGA.78.7145.01A	0.0599559965545601	-0.0354704128416689	0.00362957675658905	-0.0133682037509523	-0.0310790834741798	-0.0130865707753469	0.00661394318710579	-0.0567771911397857	0.0371888518255293	-0.0410653563090372	-0.0270282512744089	-0.00557819559174678	0.0391343751255794	-0.0109446997413949	-0.0616313254956386	-0.0488346054756525	-0.0483110006998567	0.0140530695000663	0.0207072390191905	0.0419480379954402	0.0263200119210246	0.0764960055162508	-0.0286000434072488	-0.0196092412371851	-0.0654629426773177	-0.045878875062977	-0.0242738316657105	-0.0355848487554371	0.0943034191494371	0.0918533963981292	0.0630770032219031	0.0427900189907327	-0.0327359148226159	0.0609990760154845	0.0305206162812409	-0.0324724681195898	-0.044147291488368	-0.0283265675547859	-0.0263655014899704	-0.0687659173772995
TCGA.62.8398.01A	0.00585042215405617	-0.0240270763462086	0.00981058814182199	0.0407541383191387	-0.0129617136386165	0.0192082577056045	0.0459050135801032	0.0212073403731933	-0.0590650844365768	-0.0393937159343449	-0.0244579534965648	-0.0163988680662916	-0.0300535106417167	-0.0199197545525484	-0.00838889769117581	0.0036403561575858	-0.0159835101376201	0.0188837789855828	0.0332528142741579	-0.0137831044123071	0.0171229993400696	0.0244985096220991	0.0237484505630448	-0.0489475914234116	-0.00616124730389425	-0.041466384120584	-0.0115174085408413	0.0167860121540527	0.0429188868814126	-0.0279424901951214	-0.0257494055730894	-0.0314554893593119	-0.015611150849992	0.0168379251936108	0.0322413884222935	0.0131847824347764	0.0330945390250045	0.109882105945822	0.124703106095157	-0.000473315187796052
TCGA.75.7027.01A	0.0022805353616487	-0.0203770457201908	0.00682393527128641	0.0196393458744765	0.0177594472045361	-0.015902160972972	0.0224723705594577	-0.000729709808228737	-0.0857686879389274	-0.0245354756485488	-0.0260867893838295	0.0327267200287567	-0.0710868586615187	-0.050661692125457	-0.0427697692733079	-0.0470151618900203	-0.00193860031060759	0.0644854374210399	0.0366778377923649	-0.0217582999851739	0.0269233667464717	0.0535269961152093	0.00618853619565092	-0.0540398704797885	0.00597428103431449	-0.0364527135514815	0.00424158427170607	0.0781844606081337	0.0874696315062807	0.0267395363131459	0.0122596027105798	-0.00254145989163819	0.0131746912118898	0.0575338231782691	0.050039342723614	0.0312299041477294	0.0602746983031178	0.119010875108199	0.0830894645434942	0.0312852731830398
TCGA.55.6978.01A	-0.00255957393281564	-0.0765299312110228	-0.0260927642454173	0.0134348701374317	-0.0296536951802332	-0.00725279940145376	0.00608601985283155	-0.0320763045351829	-0.0526127505489475	-0.00821697216124232	-0.0088085500698	0.0568912049896859	0.0682538425940193	0.0439277248476943	0.0565286247654597	0.0913753348371925	0.00528501999877929	0.0835213694664191	0.0250720131692409	0.00441616886730765	0.0235189656305394	-0.0127590008714235	-0.00572480934525153	-0.00612795066703947	-0.0211449962117525	-0.0173564757220235	-0.00503805185114346	0.0373885132002107	0.066912031729158	0.0292556224332562	0.0116700175859704	0.0016177144660526	-0.0262386442067762	0.0187756805364281	0.0535120497520703	-0.0362772767560693	-0.034014514652611	-0.0331407349096012	-0.0258934638072582	-0.0404272662172213
TCGA.78.7153.01A	0.125615171198798	0.0455020184583268	0.0489410238059548	-0.0119317831268109	0.0676614942060548	0.00830386645715179	0.0236755998446749	0.012188379872439	0.0401642660368249	-0.035652924956692	-0.0291513655987298	-0.0355127743490785	-0.079174082982441	-0.058714082793601	-0.0346472612005606	-0.0396862785320992	0.0270908073584661	-0.040840902637812	0.00102527328795826	0.0396744603679703	-0.00275781461625312	0.0281872756198379	-0.0159872707678671	-0.0714078693239205	-0.0337871636996907	-0.0360658342957519	-0.0243701748330954	-0.0348881400455547	0.0353283205693629	0.121791424875156	0.105735043474898	-0.034279700598666	-0.0294274166604338	0.0310124826799651	-0.0111076460370296	0.0803783417602586	0.0149629368089951	0.0141715497020428	0.0670874040908411	0.0428522201492292
TCGA.86.8073.01A	0.0559183174727579	-0.0360575685492248	-0.038113103739356	0.0201502652109168	-0.0390901108379703	-0.0179688599323425	-0.0087131618203849	-0.0105143827944717	0.0021824783604853	-0.00189428927553157	0.0037402194211281	0.015668637613163	-0.0181710647235053	-0.00435735102332764	-0.0314143794176031	-0.0410605174361479	-0.0386425334514183	0.00260802302937738	0.0183938365881087	-0.0307144068360875	0.0321903538788797	0.0147110710868798	-0.0232950991636458	0.0948817913680823	0.0158249273470032	0.0160758269956292	0.0143701379232344	0.0612411070586263	0.0707866506378055	0.118430432149843	0.0712063502258225	0.0359862989931198	-0.0122076931364676	0.00047277606720486	0.00710850283800604	-0.0149675374246262	-0.0145216489055952	0.0711755010258116	-0.0169573990006511	0.012013983059887
TCGA.MP.A4T9.01A	-0.0343814219761679	-0.00254652570890869	-0.0183543940673773	0.0283524308452334	0.000719308992211404	0.0272885524980455	0.0188545664381458	0.0267697086308833	0.000211131217732596	-0.0224803296043215	0.0199002412698973	0.0129081050015011	-0.0280172006400136	0.0116078845598497	-0.00514154358898554	-0.0258413242414335	-0.0369086870674149	0.0296998493060136	-0.0369916138181968	-0.0162217888954152	-0.00798959647534581	-0.0321795486020671	0.0363599663513402	-0.00369393020673465	0.0271677882556439	0.013316978830886	-0.00591604496012318	-0.0386536699532614	-0.00312902991200372	-0.0503072212745859	-0.0445675835941467	-0.0220738283342122	-0.0287166608698195	-0.0449491350631648	-0.00911740785516543	-0.0212273273267116	0.0360595132197292	-0.0292417714213172	-0.00934418330822414	-0.0422608483706118
TCGA.44.6778.01A	-0.0358128835789952	-0.0486041135232772	-0.0502972230638311	0.0337695860751646	-0.0155043514399664	-0.024221464140593	-0.0164614944786923	-0.0268128997421536	-0.0220595562582053	-0.00770039047149585	0.0476862375329725	0.0147000592904992	-0.00857170597899351	0.0581816993672696	0.0831306458177234	0.0373703716883234	0.0598761640698138	-0.0268832089021748	0.0278121219815196	-0.00146724188718878	0.0506456270477547	0.0026344098829002	0.0364322689499095	0.0312581021238313	0.00594870770942464	0.0311110933630131	0.0145553312067934	0.055636381074081	-0.052879855440648	-0.0439948455357625	-0.041202418109168	-0.0138213690569568	0.133860809226387	-0.0113302185024195	0.0241404806791355	0.0370438343078678	-0.022170394082187	0.015456793846654	-0.026923368165635	0.0890549183293954
TCGA.91.6849.01A	0.0450118169961331	0.0325806052163521	0.0146530199358585	-0.0198236541791361	0.0380786948508991	0.0123957146085552	-0.00453063212074168	0.00737479685631152	0.034250222132792	0.00822814300165691	-0.00290502745049359	-0.0227157425313245	-0.0688621688420779	0.000755268813425995	0.0118216687703008	-0.0318543222395473	0.0686439798515332	-0.0393174936751809	0.018906960563019	0.0185704934953698	-0.013699671790966	0.0239287167538347	-0.0293763523200467	-0.0704653710117756	-0.0149230014951459	0.00125813860937964	-0.00900213729078152	-0.0345130205137854	0.0670446879345965	0.0499610713663604	0.0161336612477946	-0.0333748140609877	-0.0332236871147398	-0.0171615620192603	-0.0544285402769073	0.0127264312318324	-0.0580058436976748	0.0610746563945925	-0.0322115778520101	0.0104830728298708
TCGA.55.A494.01A	-0.00559949377553723	0.0440317270694593	0.00197901599664342	0.0542065324180456	0.0201476091276187	0.0125102137196731	0.0484774670497676	0.0705885331670263	0.0393531326902049	-0.0395694554671611	-0.0537147153381837	-0.0760797420809234	-0.106705948320943	-0.116913243154424	-0.101511548338196	-0.102209887295435	-0.0926151637376558	-0.0301164846597968	-0.0202716499464078	-0.0245014456455421	0.024990350286086	0.0247258196182972	-0.00844269705599414	0.00250053433982432	0.0693712188877157	-0.0168501083574923	0.029431765748828	-0.037536047784611	-0.0164268860582575	-0.0180798803727188	-0.0128311364577895	-0.106394915284537	0.029308824944449	-0.0098251569970614	0.0117616594842279	0.072447654840615	0.169116263895634	-0.0299205660222041	0.046757488725077	0.0133030310369271
TCGA.44.7662.01A	-0.0550210223313923	-0.0156999064670448	0.0109749457114279	0.0287699719049016	-0.000947245295417337	0.0159261792854206	0.0344787653206988	0.0212883626202595	-0.045707725132226	-0.04169086383209	-0.0267956169647087	0.0481612911444097	0.0504858689522778	-0.00150613811961356	-0.00587634470000476	0.0233614890760061	0.0409109086956728	0.101550291004861	-0.0437234050593318	-0.0441205718807579	-0.00637196735555696	0.00981919589122004	0.0330506852885861	-0.00819925226923996	0.0129392504518603	-0.0298784748243955	0.000467172119686423	0.0193745000451229	0.0475096323409028	-0.0323617815642147	-0.0287357587937874	0.00199963104698222	-0.0271330196406515	-0.00684358505648843	0.0467745993555562	-0.0313308228116274	-0.011714546363693	-0.0284969240453529	-0.0344354437606615	-0.0409728778475366
TCGA.78.8662.01A	0.0844182323596526	0.0675706096704917	0.0616612568120505	0.0164961174264191	0.0287923854812009	0.0205615455184035	0.0613527643123296	0.0507675530700858	-0.0177285539717497	-0.0392216114035116	-0.0314499302364852	-0.0622985484923789	-0.102370969610029	-0.0833391721934609	-0.0809832929703254	-0.104175353109907	-0.0825016485719867	-0.0510361026053571	-0.0302189697575957	-0.0457550054540816	-0.0269300919491221	-0.0190629943068597	0.0177371562061706	0.048265917404237	0.015798984708865	-0.041368975353496	-0.0220524249817757	-0.0345532200895176	0.00608652537578638	-0.00935825714950224	-0.019554923335092	0.0306139676530179	0.0727673685600081	0.0195465434167572	0.0280681332303233	-0.0406582465846824	-0.01281998108363	-0.0219912248600999	-0.0479911348185533	0.0200726949578482
TCGA.55.6543.01A	-0.0217171952895884	0.000301817953538484	0.000207311251320689	0.00278180933608429	-0.0147634724098827	0.0302240273679515	0.00407074465655478	-0.0102227815630983	0.0191686624676247	-0.00113768997821438	-0.00360301597427229	-0.017608610220532	-0.00688086654343006	0.0154582683266642	-0.0385385725914831	-0.0218863296839429	0.00600416033239663	-0.0150332583486007	0.00498919642726683	0.0923546890206989	-0.00186140096320459	-0.0255859463462551	-0.0116380029204126	-0.036299018871596	-0.0272708693867576	-0.00887497355703133	-0.016502259708169	-0.0350379960076883	0.0321226029388324	-0.0303394441704054	-0.0269909168822252	-0.0762807107462915	-0.0374241213236781	-0.0176963059964506	-0.0364011977706736	-0.0241589843472917	-0.0358868372768164	-0.0329704573417612	-0.0327684145962908	-0.0289813899726097
TCGA.05.4432.01A	-0.0400464283205584	0.0144347791185072	0.0223024025072865	0.0252598401394466	0.00469348076115894	-0.00136976781920197	0.0404140758490755	0.00681208280451504	-0.00324235147188148	-0.0252215737392383	-0.0136151108517488	-0.0104877712227065	-0.0474661577296993	-0.0124777859061956	0.00937095862529641	-0.00540735745243551	0.0671767062940671	0.00661875284596766	-0.0120926411541095	-0.0428498033884478	0.0102833731271751	0.0236576376630794	-0.00533340407417537	-0.0254442335773563	-0.0260056473377181	-0.0384217772467711	-0.0226932056159291	0.0498067738073749	0.0150292156217064	-0.00849206563049	-0.0186897379723369	0.0446247820890313	0.0420692538429118	0.0166084473403483	0.0221769022273821	0.119858917871899	0.0482002450207787	-0.00666856794412975	0.00970244219264501	0.0891930924312885
TCGA.55.7725.01A	0.00848937784109561	-0.0108227411133668	-0.0570405126921158	-0.04340933920401	0.0169986941656027	-0.118956340665164	-0.128138175573197	-0.0834628201083083	0.0501609513080422	-0.00738907234137846	0.000297037590949059	-0.0487219307071282	0.0308695153644625	0.00513807779417409	0.0325677015409497	0.00149111985481679	-0.0341863952996709	-0.0945645363384423	0.0613922422858123	0.0565525099937392	0.0475767261453738	0.0598604651187547	0.0208421466021838	0.0552574983038569	0.0303513711544848	0.0626588827378087	0.0431538447619125	-0.0408244360927162	-0.0720343985995044	-0.0107754373206623	0.00400503744184157	-0.0366242878180491	-0.031050537021137	0.0238482430114749	-0.0253517410064805	-0.0335645839619037	-0.0410395724165754	-0.0337476148609365	0.00348247308818744	-0.0196452120905361
TCGA.44.2662.01A	-0.0747932352065835	-0.0798212480343266	-0.0286739410226737	-0.0150715680992302	-0.196523524444968	-0.0501030553322439	-0.036447248232258	-0.0387765406046119	-0.0565733042343738	-0.0340030420780158	-0.0380929803845517	-0.00924395565510858	-0.00859231507213481	0.0372641598800152	-0.0232884494113526	-0.0271323073231404	-0.0136270469949003	0.0306856149800623	0.0458783857897595	0.0998038077063702	0.0526253464913335	0.0613711273222029	0.27871641803634	0.0371438477047677	-0.00960818864326881	-0.00186852799714085	0.0749079944028622	0.0301280635451766	0.016892238614489	-0.00755745152138725	0.0446896354032733	0.0249368191583257	0.0322052961747452	0.0322065871775092	0.0635072268802477	-0.0349466790724634	-0.052540185088453	-0.00236975247676839	-0.0106516081958278	-0.0691584662684133
TCGA.55.8205.01A	-0.0497512551422968	-0.06529404462222	-0.00951399460665362	0.0213585048949208	-0.0612314052502196	0.00447746478460367	0.0164727578079625	-0.0125199601499341	-0.0497576185652636	-0.0292750665157105	-0.0116802796610007	-0.013371316193797	0.0599237081179966	0.0630361714844946	0.0585909816836429	0.0791714696779943	0.0175626063370434	0.00123856172363065	0.0219795943189328	0.0116180580044898	0.018626549608151	-0.0634180996263012	-0.020556479795617	-0.0294576037121606	-0.00937390506744491	-0.019650824843937	-0.00678899835652377	-0.0370044201897344	0.0159695185128062	-0.0172595971500674	-0.0148434399078222	0.0329647377538768	0.0527278765212058	0.0291067861226953	0.0525335359513383	-0.0405090435378146	-0.0310120087574994	-0.0208796386790549	-0.0253655438910423	-0.0546917235298956
TCGA.50.5939.11A	-0.057842150028405	-0.0605154125408964	-0.0547282453086999	0.00325732678491441	0.0106187203904827	0.0565483324853636	-0.0206375019212806	-0.0421549962665132	0.0249515886501078	-0.0144666457659315	0.132015943994741	0.0966113636250733	0.0187441279678538	0.0712131686017138	-0.038522618232916	-0.0100319140688513	-0.0446954416269086	-0.00862962367237032	0.067493106304453	0.0273645130135874	0.0155013750237693	-0.0319122019401201	-0.0524101403172994	-0.00988951311328089	-0.0488000440330699	0.0473829456800138	-0.0193764442712411	0.0521432560274797	-0.0485484476285333	-0.0337654978055805	-0.0479443789406097	0.0192114083109096	-0.0289951870378613	-0.0503779674569464	-0.0772494500851856	-0.0314545060759244	-0.026611450499295	-0.0400018640033835	-0.0361896758723535	0.0281405383468905
TCGA.44.6774.01A	-0.0178732920365628	-0.0564907245420836	-0.0219261376884524	0.0200038875020109	-0.0018353524391569	0.00886115071086665	0.0105255556012109	-0.0422653997047476	-0.0194003353565966	-0.0354850090245906	0.015160752648674	0.120255489422286	-0.00367325262483427	0.0145799934042711	-0.00909341457500664	-0.0191191163947605	0.0186700536219091	0.136648166953196	0.0147237893687824	-0.00699449411850168	0.0215107309529123	-0.00300848139176865	-0.0227573706355832	-0.0239090161322252	-0.0385795440969508	-0.0233858998685026	-0.0152261555446591	-0.0378724922194033	-0.0618969447078965	-0.0562662802492009	-0.0467166604158925	-0.00356683925794884	-0.0226962499052278	-0.00486903522383542	0.0106666716364684	0.0319227166931555	0.100088285286574	-0.0268320074040156	-0.0243843272498933	0.0138030755577625
TCGA.86.8671.01A	0.00662287957894405	0.00449455808640411	-0.0169778927493979	0.0275914926162483	0.0122756062054234	0.0466357192848083	0.0183982625697669	0.0437786413772765	0.0171328910283064	-0.0170281859525156	0.0322418863734782	0.0393121578299565	0.0431212423034593	0.0628260736863582	0.124658795332816	0.0768800913739254	0.0408633600335212	0.0419072854019174	-0.0482168287406082	-0.0308403614964735	-0.028806142381371	-0.0877904383735614	-0.0173054713984153	-0.000228280176895015	0.0296118670245095	0.0339280442767875	-0.00363937648168724	-0.0313017845773343	-0.0412402650785649	-0.0421848212847456	-0.0368902798682143	-0.0598040454600237	-0.0204066391238318	-0.0815159861118817	-0.0332367038848327	-0.0121876113454381	0.0312340713208314	-0.0271526001646514	-0.00431679807817951	-0.000164881752638158
TCGA.93.A4JP.01A	-0.0393452840765561	-0.00531277004851191	-0.0394246245311311	0.0254297284645099	0.016849049299884	0.0213131469955699	-0.00207556624218892	0.023863763532745	-0.00489710142565411	0.0140289132815815	0.067537324691812	0.038233233114422	0.054207240706317	0.0229421155994446	-0.0394326562745601	0.00992950777441303	-0.054180597368208	-0.0406082974081264	-0.00606679252403914	-0.0132695340556146	0.0052241200745743	-0.0266920100022389	-0.0101612222983329	0.063763668836113	0.0339250259335387	0.0467006662712379	0.0111724583511633	0.0595055608936545	-0.0200321080082178	-0.0276873047534924	-0.0252175537416638	-0.0306023669900311	-0.00447446564681724	-0.0564333734560537	-0.0223253620118495	-0.00536362249609422	0.0266233604621594	-0.00866072214965976	-0.00589247792542458	0.0287885718569615
