baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RGS5	4857.82420448267	1.11405631115883	0.141117429065193	7.89453378323776	2.91402457727365e-15	2.94965548200828e-14
AC073840.1	8.39519003220285	1.85973486010418	0.235610885437568	7.89324676850288	2.94424635580047e-15	2.97971413138241e-14
RUNX1T1	284.769482811416	1.28907675592499	0.163341930506441	7.89189127328303	2.97640990256918e-15	3.01118874974231e-14
AC104257.1	2.93589277824742	3.50623512699661	0.444909587151216	7.88078123793029	3.25340471061764e-15	3.28145330128274e-14
CCBE1	495.018505425014	2.0226254261993	0.256850434919935	7.87472065924197	3.4150499045203e-15	3.43836745721119e-14
C1orf21	2102.63836887926	1.09883202238436	0.139555420679277	7.87380394853795	3.44017885094554e-15	3.46182134807073e-14
KLRF1	59.1338722195449	1.57450294269055	0.199985411871164	7.87308898163475	3.4599038672918e-15	3.48043340880317e-14
DEFA3	3.53174279697902	3.51202604457169	0.446247200907128	7.87013573963595	3.54256670740316e-15	3.55916070333564e-14
AC006994.1	10.5596249123831	1.64978589799955	0.209670563757867	7.86846693417951	3.59013414396946e-15	3.6056714396617e-14
MS4A4A	1227.33955310529	1.21333237272643	0.154227861271158	7.86714127218033	3.62836835744432e-15	3.64342489576037e-14
DKK3	4081.72181026595	1.1479529982777	0.145919018086079	7.86705539370143	3.63085901051344e-15	3.645279443463e-14
EMP3	2020.42501498667	1.05652736940732	0.134302665846532	7.86676394506286	3.63932417882765e-15	3.65313051412758e-14
SIGLEC1	1704.71044972232	1.30428565807922	0.165819838860006	7.86567920368303	3.67100174369254e-15	3.68296957361528e-14
RNF182	87.6481032255102	1.95680275333185	0.249027092320929	7.85779063271581	3.90968078828669e-15	3.91687482229203e-14
TMEM232	100.991509070026	1.8957896542855	0.241324315591628	7.85577553442057	3.97306045413075e-15	3.97544751996288e-14
AC105052.5	25.2527334174222	1.97280289118255	0.251191481198216	7.85378103497787	4.03678802323831e-15	4.03493530499287e-14
AC010255.1	5.20030749670836	2.1211407294272	0.270340535645732	7.84618083396438	4.28898370548668e-15	4.27870707081532e-14
CNTNAP3P1	0.454837482729811	2.4029727592505	0.306323851213331	7.84454997458563	4.34508841128029e-15	4.33391379602493e-14
GPR65	277.499366011948	1.11721096361049	0.142479164214741	7.84122345023483	4.46177655881868e-15	4.44716838349848e-14
LY6G6E	0.578101655283072	3.17340543038837	0.404711769217589	7.84114936050261	4.46441029808699e-15	4.44901036112069e-14
CD44	16745.5163586773	1.00472034137501	0.128310941266627	7.8303559420333	4.86490676564384e-15	4.83112032090173e-14
AP001107.9	135.396721260306	1.23700131232169	0.157979234866395	7.83015130670708	4.8728317746491e-15	4.83814179217483e-14
LINC02265	9.78114759930813	2.02124274414543	0.258156395910559	7.8295280541711	4.89704715105377e-15	4.8596284241372e-14
HMGN2P15	18.7951661180929	1.66888022844523	0.213258136028073	7.82563450815094	5.05102812846957e-15	5.00629120858499e-14
AC080112.4	3.91832078618176	1.45740196082488	0.186266790753928	7.8242715994942	5.10604641931279e-15	5.05816606800503e-14
CADM1	5520.80277173094	1.39524776235516	0.178388281444535	7.82140929357502	5.22352039561826e-15	5.17091991051553e-14
TUBA4B	108.924177879096	2.41335821278803	0.308682585211909	7.81825191444238	5.35619200655695e-15	5.29669954906184e-14
DYDC2	93.2478778275834	2.05873573637903	0.263396465264208	7.81610996303218	5.44807857878381e-15	5.38286514474009e-14
AL022344.1	11.7241174381207	1.45308362537298	0.185954757726974	7.81417826107173	5.53227539394617e-15	5.46319431298932e-14
HBD	6.03024824951506	2.19919311967981	0.281492406296556	7.81261970300871	5.60114055251468e-15	5.52830717527613e-14
DPT	377.66491653497	1.49354458684842	0.191252013471225	7.80930124468014	5.750590439398e-15	5.66889681477145e-14
AL603750.1	155.451686836148	1.18595040770695	0.151872390136718	7.80886115402107	5.77070283672428e-15	5.68773328854092e-14
CCDC152	49.9280617779151	1.09341291689448	0.140130188236706	7.80283628141215	6.05310577711224e-15	5.96192488299188e-14
DCHS1	1121.62687219675	1.08342925523742	0.138862322994485	7.80218299589051	6.08453275766319e-15	5.99183622382471e-14
NKD2	542.084106696452	1.23834692783077	0.158800287642891	7.798140332186	6.28261228582421e-15	6.18044888937648e-14
BMX	80.9054298417164	1.80674250753801	0.231750497096042	7.79606745261594	6.38662570593878e-15	6.27731806931223e-14
MIR4717	0.522239183280538	3.02444457100844	0.388190613534162	7.79113266926606	6.64111365267473e-15	6.51952877026792e-14
FABP5P1	2.17564858294785	1.77326429455105	0.227633818161619	7.78998616669534	6.70165317144532e-15	6.57781953856682e-14
TTC25	219.382298725553	1.43183855561586	0.183809517566889	7.78979551532095	6.71177279729209e-15	6.58546911928378e-14
LINC01827	5.387822612466	2.05252342023147	0.263508319519975	7.78921676541555	6.74258460805095e-15	6.61455493496668e-14
INMT-MINDY4	0.760654472431667	2.59339342196098	0.332968626501754	7.78870204441713	6.770104555939e-15	6.63810217100415e-14
PPIL6	280.865147645289	1.3830588644214	0.177645116001944	7.78551583937866	6.94293447743973e-15	6.80049683187247e-14
DDO	150.34128989813	1.33176946124428	0.171072686553818	7.78481643137882	6.98144992373185e-15	6.83703944104795e-14
SPATS1	3.74360293343399	2.29916856193152	0.29535045600106	7.78454380284847	6.99652010225558e-15	6.85061307747052e-14
FAM166B	128.340517821709	1.93431279728612	0.248556537233198	7.78218436263188	7.12828839665067e-15	6.97601455533957e-14
AC010226.1	48.7041620207538	1.16613061753611	0.14996986336431	7.77576635315939	7.49920097225177e-15	7.33013560940419e-14
SUSD2	11177.4959723331	2.05795678234426	0.264887125610655	7.76918386501409	7.89934335900957e-15	7.70927987522506e-14
SEMA3B	2096.9644719042	1.61639619433193	0.208087673583818	7.76786133697076	7.98223736503357e-15	7.78481241056943e-14
IL13	4.4575185303785	1.87274932896283	0.241117590549491	7.76695439223224	8.0395775020354e-15	7.83803437457391e-14
MOB3B	804.63872051807	1.02861383483523	0.132487444536862	7.76385897117243	8.23835024824279e-15	8.02353533636911e-14
FOXF2	352.505367413053	1.27610961932187	0.164374609990691	7.76342294831381	8.26673535015374e-15	8.04979574320044e-14
CDH23	281.72068465187	1.25505387576067	0.161769858502333	7.75826774765072	8.60972367720885e-15	8.37514161653108e-14
GIMAP3P	1.42073360454823	1.94969758901365	0.251323585423758	7.75771834436572	8.6470924427531e-15	8.41004744896001e-14
LINC02880	5.44376332144348	2.31045251346858	0.297839690828897	7.75736943265862	8.67090719841392e-15	8.43176110601047e-14
AL359378.1	0.740410814217543	2.58994080026791	0.333972086278856	7.75496188656136	8.83700129452332e-15	8.58001305385954e-14
OR7E36P	4.32652735222911	2.61046549345641	0.336998282499518	7.74622788607283	9.4662557760571e-15	9.17366536134618e-14
STRADBP1	0.84539878996867	2.37736171884524	0.306910543398513	7.74610638174888	9.47531358286451e-15	9.18087194243874e-14
RASGRF1	955.787659769283	2.02471661505468	0.261456141107386	7.7440009880016	9.63362595954878e-15	9.32947556581991e-14
EFHB	98.9575742448658	1.73372945301518	0.224007154716846	7.73961642076428	9.9717193539011e-15	9.64205322225573e-14
ZC3H12B	79.6617173478528	1.11418041173129	0.144031096695029	7.73569345299402	1.02840990063643e-14	9.92884607223142e-14
TMEM132C	29.4487126948302	2.48256648213079	0.321078226327408	7.73196772178282	1.05896798623563e-14	1.02099443644826e-13
FCGR3A	5701.20632889064	1.22895191824967	0.158952713304967	7.73155671707097	1.06239324237426e-14	1.02394816946724e-13
ACSBG1	31.3881936184334	1.59573005503259	0.206409725041868	7.73088600698886	1.06800627345238e-14	1.02918290040789e-13
PLPPR5	5.06305305963934	2.47153031503165	0.319702744144663	7.73071348400219	1.06945479421835e-14	1.0304034076539e-13
AC061708.1	3.7465938303257	1.69524368308244	0.21935927732849	7.72816041212527	1.09111800418098e-14	1.05038194268521e-13
SETBP1-DT	47.6847764820436	1.13713083464467	0.147205598436994	7.72477980945389	1.12046856672195e-14	1.0779037057775e-13
CX3CR1	275.285127750517	1.58535466398278	0.205333332945546	7.72088311839366	1.15526454756861e-14	1.11081167840932e-13
ACR	10.4296589006975	1.51262328542868	0.19601611448649	7.71683128905678	1.19257338484498e-14	1.14532353024868e-13
AL031658.1	12.4240058343091	1.57646115081567	0.204312788816714	7.71592008481607	1.2011255705708e-14	1.15314571563244e-13
RGS9	267.8050249617	1.09036974055704	0.141347201011103	7.71412332722029	1.2181663892353e-14	1.16910938345864e-13
LINC01537	13.2702549716219	1.5974514310264	0.207177679713263	7.71053828403376	1.25288162144244e-14	1.20120502764234e-13
AC013457.1	50.7665774232887	3.21700140441629	0.417269248144565	7.70965370374417	1.26159595967505e-14	1.20935516540783e-13
LAIR1	2063.24651492032	1.07757572234063	0.139772394824888	7.70950317972768	1.2630847553187e-14	1.2105773728024e-13
AC117461.1	1.78233689962607	2.29336284841977	0.297482499917418	7.70923617038451	1.26572993263536e-14	1.2129072889752e-13
AL355803.1	7.15265648268412	1.1235817986888	0.145782038054008	7.70727185383805	1.28535806289891e-14	1.23067492312458e-13
SNTN	370.551990798746	2.34070500023078	0.303993703688901	7.69984697652223	1.36229270789429e-14	1.30103663841805e-13
LDLRAD2	48.4277760790284	1.13671524797268	0.147914520276438	7.6849469940359	1.53060352237164e-14	1.45637529576159e-13
AC097105.1	1.33669527703896	2.55417435808806	0.332360633311615	7.68494852305001	1.53058524228909e-14	1.45637529576159e-13
EML4-AS1	19.9091035264174	1.40568573580826	0.183038309970145	7.67973511139579	1.5941788033798e-14	1.51508527295364e-13
GDF2	0.948629152801193	4.08550118642042	0.532121575643169	7.67775894349392	1.6189576663822e-14	1.53760246395883e-13
HMCN2	209.802565940629	1.5087136045841	0.19654492145118	7.67617699528731	1.63906620473485e-14	1.55617848385154e-13
AGTR1	138.122287713871	1.85819005582747	0.242109454276448	7.6749999762741	1.65418681865191e-14	1.56895602042455e-13
SIGLEC14	226.425256610704	1.41799862369725	0.184811939084921	7.67265703026729	1.68469516678867e-14	1.59682254978644e-13
LINC02285	5.52222276650985	1.24026401274418	0.161694392588375	7.67042067996461	1.71433155714078e-14	1.62436931210742e-13
AC078905.1	1.20379358227344	2.7421241306548	0.357494706690418	7.67039085988316	1.71473018155447e-14	1.62447518488105e-13
ELMOD1	19.6752286226283	1.71543487222409	0.223694331600514	7.66865597331101	1.73807918996275e-14	1.64604442302142e-13
C1orf194	154.159420463169	2.31171820585722	0.301508305098688	7.66717920125139	1.75820058751354e-14	1.66426529701382e-13
COL6A5	275.41753260815	1.68176695825843	0.21940436386681	7.66514817034064	1.78624867793354e-14	1.68996733733181e-13
AC091912.3	1.51859243454225	2.44643611322033	0.319215656509862	7.6638976294847	1.80373684024685e-14	1.7059427900808e-13
CDH19	42.4910979421617	2.29529216103283	0.29952664885931	7.66306493854225	1.81547489608017e-14	1.71647103883192e-13
ITGAX	2330.33810897801	1.09404779380846	0.1428174182667	7.66046471842398	1.85261480723313e-14	1.74924897189876e-13
AC135178.1	2.20371833532757	1.5191188657475	0.198321696271036	7.65987228987495	1.86118067147999e-14	1.75704392033816e-13
LRRC4B	98.4228311675825	1.35774523822367	0.177354020840905	7.65556502066358	1.92464139037805e-14	1.8154405145555e-13
TOGARAM2	195.392562132684	1.68899550355283	0.220774924882326	7.65030496308885	2.00503231499697e-14	1.88848626121074e-13
MROCKI	39.2299553017418	1.32213416943949	0.172861072878629	7.64853617660817	2.03280029689784e-14	1.91300123004061e-13
AC010175.1	5.0735557422714	1.50544865357382	0.196861674550066	7.64724092190403	2.05337395851896e-14	1.93107867509014e-13
DNAI3	92.8441253722582	1.79992618323791	0.235547119202022	7.64146973792602	2.14756006736482e-14	2.01797944332004e-13
HELT	3.98065976077898	3.30412062751547	0.432972529012042	7.63124772616597	2.3249243184408e-14	2.18210698835392e-13
AP002954.1	29.6395559581633	1.38824516427581	0.182008246331453	7.6273750901797	2.39581754002818e-14	2.24529580249181e-13
PER1	5427.84005321988	1.18198921972272	0.155008766674666	7.62530562031689	2.43456902248138e-14	2.27934914565122e-13
LINC00622	23.3747912326861	1.27151600469948	0.16675163566342	7.6252085902532	2.43640099377608e-14	2.28068721890522e-13
AC004832.1	34.3740126637176	2.29239444449697	0.300707496116098	7.6233365449989	2.47201267651442e-14	2.31172990577956e-13
AC060764.1	2.40237528927879	1.7539185843427	0.230099975398057	7.62241969521528	2.48964008338707e-14	2.32706140775354e-13
C11orf21	110.536063609186	1.33291561343889	0.174896470765989	7.6211692986208	2.51387971027059e-14	2.34894265205217e-13
LINC02033	6.32127806223274	1.33040276721424	0.174752568565432	7.61306559403215	2.67669855234301e-14	2.49613601495176e-13
SLC22A4	149.407862639735	1.22233132522771	0.160575959420467	7.61216890522849	2.69533994939035e-14	2.51310603152114e-13
GNG7	426.072016782952	1.07778617770264	0.141592589912416	7.61188264420699	2.70131791747123e-14	2.51826515902026e-13
RCSD1	1232.68046924434	1.01715817214559	0.133629564749281	7.61177493958026	2.70357047998211e-14	2.51995020343221e-13
GFI1B	11.5072885312137	1.61815710608331	0.21267127781977	7.60872423710468	2.76814658853227e-14	2.57759467898457e-13
OR14L1P	2.21472770586266	1.95822913444519	0.257393774943447	7.60791178759251	2.78559848843617e-14	2.5929924183661e-13
LINC02605	77.4443712274363	1.8029210763216	0.237031858486417	7.60623946432462	2.82186231113329e-14	2.62588548078244e-13
PDZRN4	27.2210010604959	1.79453358971821	0.235955382708574	7.60539373638541	2.84037804793469e-14	2.64268101521942e-13
PYGM	65.1579632124959	1.2261689141167	0.161224204631807	7.60536494453139	2.84101049403238e-14	2.6428351932658e-13
AC245187.2	0.569016310591722	2.62737738253197	0.345583336861416	7.60273167796164	2.89944263651838e-14	2.6963054664184e-13
AL354714.3	5.62920181509623	2.93881481021255	0.386579486330712	7.60209714723054	2.91369865108116e-14	2.70911777370804e-13
AP001037.1	8.88770863518307	1.93135218126937	0.254061680088674	7.60190273714354	2.91808024680161e-14	2.7127462796732e-13
AC092944.3	2.00615828129624	2.56329199079218	0.337237513463604	7.60085070153034	2.94190358078201e-14	2.73399554173971e-13
GPR162	235.012921678101	1.26140453274725	0.16595852558622	7.60072149527452	2.94484261215681e-14	2.73627778258561e-13
FABP5P7	14.5772324645641	1.80709927442072	0.238024326985077	7.59207807584314	3.14815219971257e-14	2.9194394064285e-13
GRM3	5.68230258428416	1.81869025813976	0.239558729040619	7.59183464290038	3.15407367513347e-14	2.92445174031042e-13
AC245884.11	3.62810947919374	1.65964526720233	0.218707504113562	7.58842397259756	3.23819875818858e-14	3.00048709677091e-13
SPATA4	22.5718954717951	2.08523350540183	0.274797685817176	7.58824987627131	3.24255158226551e-14	3.00402880880566e-13
FAM183A	173.60762319787	2.03301077422921	0.268103002693332	7.58294668021553	3.37793694540918e-14	3.1238331144349e-13
TMCC3	743.357153337175	1.00382547888204	0.132401553869066	7.58167445583563	3.41123349689691e-14	3.15410982247372e-13
IL34	234.129829592249	1.33587365231181	0.176386275531907	7.57356913559956	3.63107327763788e-14	3.35190566144387e-13
PAQR5	550.60307632679	1.39096598865791	0.183719279768862	7.57114871344958	3.69938257128294e-14	3.41329377083795e-13
NR5A2	214.970431545617	1.20217229461374	0.158803894147548	7.57016886183395	3.72739395058531e-14	3.43801848929699e-13
FAR2	440.675373336158	1.19466788864353	0.15781407244416	7.57009733125191	3.72944697126671e-14	3.43935187786655e-13
LINC02147	3.45523608757062	1.73872213120216	0.229884055746492	7.56347422858924	3.92443597947216e-14	3.61270139654741e-13
IRF8	1358.78590469077	1.07664211781417	0.142381872630646	7.56165161984555	3.97983143643206e-14	3.66191055015484e-13
ADCY8	35.4525225367143	3.40184944062006	0.450206207200596	7.55620288261444	4.15006351571266e-14	3.81234906738666e-13
TRPC4	47.6024070543159	1.05263310112647	0.139320594697089	7.55547378630643	4.1733787103282e-14	3.83314511100769e-13
AC022217.2	1.67434287780971	1.81327259018076	0.239998166839577	7.55536016820001	4.17702359502386e-14	3.83587064619901e-13
AL445438.1	0.944652677704936	2.41613328627422	0.319802515485933	7.55507905434378	4.1860552257168e-14	3.84291814366064e-13
AF127936.1	54.0250354032238	1.32154870428679	0.174963815905726	7.55326864269388	4.2446819471266e-14	3.89358287014574e-13
HEY2	113.385305612566	1.1148159059447	0.147685519188936	7.5485796580943	4.40030543629271e-14	4.02915418862611e-13
TSPAN7	1132.68582485968	1.73823654669173	0.230360898540605	7.54571004759878	4.4982986020695e-14	4.11688475906874e-13
NFASC	484.92155161621	1.35022027692249	0.178949657739412	7.54525207803798	4.51413491587789e-14	4.1307106573476e-13
AL512662.1	27.8507681321262	1.73016365951091	0.229310223929344	7.54507858334314	4.52014856553522e-14	4.13487709814001e-13
DUSP26	36.1165474313869	1.52799609487642	0.202655074467694	7.5398856845305	4.70383615914719e-14	4.29596804315404e-13
TBC1D2	2786.30237617938	1.05419322992908	0.139854646246349	7.53777767291448	4.78047958921376e-14	4.3631508101167e-13
FMO3	575.390991373092	1.25194651409931	0.166107780410175	7.53695288088156	4.81080056874921e-14	4.38940978738085e-13
AC022509.4	1.65993108881412	1.94834567945471	0.258571048320552	7.53504962024723	4.88149165485567e-14	4.44960694566239e-13
EFCAB12	116.188763000992	1.64579212874601	0.218442937021475	7.53419703647463	4.91348869748222e-14	4.47661116663288e-13
LINC01765	17.3038339267985	2.65848237915171	0.353036989325057	7.53032248613453	5.06151587228679e-14	4.60554836497457e-13
PTP4A2P2	6.89389818493726	1.19473472324411	0.158767992270612	7.52503515448971	5.27061413172967e-14	4.7904214220716e-13
TTLL7	361.676418936196	1.51349743019693	0.201354983401859	7.51656306005759	5.62349632154997e-14	5.09724436868009e-13
ANKRD44-AS1	33.6503727110062	2.11951542870975	0.282243666801735	7.50952342962095	5.93429976826239e-14	5.37122426595411e-13
TCTE1	54.3371799800512	2.31479261455039	0.308300374714407	7.50823808337792	5.99284424701891e-14	5.42161387830642e-13
REEP1	203.200928148563	1.69853264872616	0.226287671226805	7.50607684244423	6.09256628542007e-14	5.50743092825074e-13
RPH3A	14.1574822205169	1.84393748851202	0.245704972398217	7.5046812057329	6.15782750814821e-14	5.56198476346122e-13
PRRG3	57.7817172757617	1.45138496727696	0.193440622819037	7.50299986696553	6.23736157372767e-14	5.63112821668935e-13
ZNF705A	1.07963749474133	2.41198039975534	0.321470464695871	7.50296112595353	6.23920603139888e-14	5.63189546185127e-13
CFAP61	76.6062121737237	1.85626191372447	0.247454226188625	7.50143548693936	6.31226953271704e-14	5.69603107602502e-13
AL158847.1	1.93335377680286	2.3023740845963	0.307076933160788	7.49771095112105	6.49419096042378e-14	5.85739198698687e-13
AC117489.1	7.18535281348265	1.41033714993421	0.188182357316424	7.4945237696367	6.65395093789403e-14	5.9909893132026e-13
AC010998.1	10.5189923877764	2.61236536622814	0.348640790951882	7.49299976946384	6.73170191577938e-14	6.05521666845261e-13
AL157935.2	10.4046026273544	1.20880178031459	0.161428415050402	7.48815987530555	6.98459164750412e-14	6.27272827039291e-13
LINC00844	3.77427584306679	2.04368877315641	0.27304477694261	7.4848118174623	7.16497258338271e-14	6.43064523001209e-13
CASP5	27.4989769265719	1.3296755754868	0.177743401551561	7.48087166038107	7.38312541249448e-14	6.61595336852488e-13
AC142381.3	8.51240340893532	1.15083370540127	0.153840909061221	7.48067410953281	7.39423334276768e-14	6.62485868355818e-13
EFNB1	1595.85843378754	1.10153041764601	0.147252427005763	7.48055865729739	7.40073261925569e-14	6.62858405303281e-13
ZFP92	149.351510035845	1.00851902079998	0.134879646365658	7.47717723151414	7.59359766614647e-14	6.79595186103806e-13
NKD1	786.446710550281	1.70340952152203	0.227842162257029	7.4762699960704	7.6461784410177e-14	6.84192806643783e-13
AC145124.1	16.6230632369542	1.26472903663729	0.169225548962729	7.47362939218969	7.80126556682399e-14	6.97378256503641e-13
MFRP	0.615753137954322	2.25290074169095	0.301471356714002	7.47301755711479	7.8376385547123e-14	7.00218437238923e-13
CD300E	238.722983754866	1.44439000012238	0.193375467559592	7.46935492051114	8.05889047303496e-14	7.19417648029531e-13
FAM216B	377.501134234773	2.47293498711141	0.331114941803369	7.46850919394616	8.11084502643518e-14	7.23827405479694e-13
PHEX	151.50329471945	1.28679916918104	0.17235936328288	7.46579207924502	8.28000046117764e-14	7.38690320015318e-13
DACT3	300.729201583539	1.00824222034587	0.135189528477311	7.45799050933951	8.7851996342362e-14	7.81667416858879e-13
EFCAB1	244.295732746197	2.25374098948182	0.302627899037891	7.44723469530363	9.53169692635179e-14	8.45695403882394e-13
VWA8-AS1	7.33693178646839	1.71806631288899	0.230758067933816	7.44531416939127	9.67139813489339e-14	8.57599417567592e-13
AC092354.1	2.9235696953161	1.22695044925019	0.164804445832432	7.44488683574541	9.70275550773944e-14	8.60198571896412e-13
PCDH9	306.595174912764	1.8778921062033	0.252335814179978	7.44203557590875	9.91455117187175e-14	8.78425200369372e-13
DNAI4	271.775923661519	1.34867090176952	0.181267090264046	7.44024135768359	1.00501506869123e-13	8.89743171506754e-13
CABCOCO1	124.933876775248	1.87353677945275	0.251963999687895	7.4357320163733	1.03990467584543e-13	9.19337429587383e-13
CD68	3.63001262499422	1.29600862758701	0.174300897249184	7.43546733287444	1.04198916380766e-13	9.20892686303181e-13
GFRA1	276.239558268284	1.78593889305824	0.24027037812162	7.43303817565989	1.06131253998137e-13	9.37531376972002e-13
AC092078.2	2.84409856799696	2.86906488978247	0.386258512427254	7.42783601519413	1.10388690377818e-13	9.73924774688935e-13
RETREG1	710.635938633093	1.41790671898221	0.191099350713938	7.41973593151932	1.17354076161061e-13	1.03344591112658e-12
CPB2	507.55147769214	2.68299995729721	0.361703064687898	7.41768654797626	1.19183754220493e-13	1.04890595259266e-12
AC010624.1	8.81003540904141	2.03038768161984	0.273785426874675	7.41598157651117	1.20727282561255e-13	1.06215998255881e-12
FAT3	114.610497901418	1.96763542638692	0.265345133353811	7.41538162587396	1.21275083049665e-13	1.06681378011561e-12
SMIM10L2B	90.978718078518	1.03463256156991	0.139535387094406	7.41483994214247	1.21771779345048e-13	1.0708503235959e-12
AC009065.4	29.9059328703842	1.02004206795187	0.137570139350406	7.41470549327359	1.21895371435022e-13	1.07160433350981e-12
AC027277.2	13.3489348264368	2.01578417711305	0.272058346932407	7.40938184710012	1.26889466425097e-13	1.11429732426406e-12
KCNE1B	10.9234303292492	2.17539402548453	0.293853405279869	7.40299069671375	1.33151081483621e-13	1.16747396065787e-12
TCTEX1D4	42.2744836755684	1.41347163799693	0.19099886798573	7.40041892867417	1.3575553047685e-13	1.18920500583558e-12
NUPR1	349.158704211696	1.11907214876641	0.151359426578721	7.393475081543	1.43040266041964e-13	1.25088988793207e-12
ANXA8L1	94.3725618855918	2.47447820271547	0.334961175342564	7.38735825184762	1.49774661446867e-13	1.30796428589874e-12
CPAMD8	1602.61578196939	1.63370817923451	0.221221219999784	7.38495239849101	1.52507940760712e-13	1.33162831729137e-12
PHF24	18.7524085720791	1.15451907885133	0.156340646549801	7.38463799613086	1.52868733440096e-13	1.33457279714956e-12
CRHBP	12.9821062046805	1.3255358060814	0.179562876126699	7.38201478320111	1.55911875925825e-13	1.35967258007453e-12
LRRN4CL	63.060266158701	1.31440163349042	0.178081381276927	7.38090430378261	1.57217984086916e-13	1.37064066681101e-12
MAS1LP1	0.826071632007022	2.26693044609775	0.307149209082729	7.38055114277428	1.57635608813417e-13	1.37406999899183e-12
CFAP77	86.23846948109	2.32516724568715	0.315317492783803	7.37405091344361	1.65519929355119e-13	1.4394717370303e-12
AJ011932.1	3.74549904927878	1.57652807066708	0.213898103922013	7.37046304646946	1.70036395028788e-13	1.47761522899172e-12
PPP4R4	99.8868719115683	1.72868178352161	0.234696150722656	7.36561625829312	1.76330377512915e-13	1.53043091604711e-12
AGAP11	2.69584997056676	1.94036436186459	0.263441399907221	7.36544963148523	1.76550778525651e-13	1.53210900892513e-12
LINC00842	6.04792081774209	2.33572522198107	0.317168383407177	7.36430660865242	1.78069994143397e-13	1.54458262076834e-12
SYNE1	5287.47149108961	1.13099738538514	0.153596796778338	7.36341778674803	1.79260216192873e-13	1.5546684762912e-12
AC105749.1	24.1958781430181	1.07238451042775	0.145692924903112	7.36058055764138	1.83112089527166e-13	1.58734521699116e-12
MROH9	30.1555876746365	2.4087601769886	0.327268706687298	7.36019096164349	1.83647321974519e-13	1.59174130713075e-12
CDKN1C	837.726463949387	1.04945019469	0.142600439664552	7.35937558929473	1.84772471462117e-13	1.60075832681623e-12
OLFML2A	1359.24113659688	1.11967543190605	0.152429637090481	7.34552317566313	2.04955810674531e-13	1.76750195303604e-12
EBF1	258.858163896872	1.00435963208363	0.136762784578099	7.34380800436313	2.07600868420973e-13	1.78922246171525e-12
SEMA3B-AS1	21.4676101810157	1.24675335002698	0.16980972257183	7.34206105012395	2.10329408219065e-13	1.81218691585459e-12
GATA6-AS1	54.230853197234	1.75037748062518	0.238850882502368	7.32832745806506	2.33042742023114e-13	2.0023994270587e-12
GRAMD2A	1138.09317152776	1.29259838648325	0.176430720742026	7.32637933488504	2.36453895967609e-13	2.03078498487333e-12
CSF2RB	1314.69677111144	1.0146271664485	0.138499276113152	7.32586620611332	2.37360512657452e-13	2.03826230948067e-12
TNNI2	114.837957150028	1.58378877852549	0.216286250367614	7.32265123572851	2.43119073997609e-13	2.08423534383658e-12
CATIP	43.842724568561	1.69771703108497	0.231959579805679	7.31902097989318	2.49786548205474e-13	2.13977511430964e-12
AL157895.1	35.9799768277953	1.3608669327109	0.186040969660467	7.31487765944534	2.57615989685024e-13	2.2035117522545e-12
CIBAR2	193.657439314826	2.10558135840384	0.287913571730083	7.31324107353236	2.60774548098127e-13	2.22918984545991e-12
FBXO15	78.3071524613157	1.3672521133974	0.187011091713299	7.31107497887606	2.65013594628788e-13	2.26473434685489e-12
NDN	851.289642916564	1.02508127590954	0.140244310288689	7.30925392837282	2.68629702861361e-13	2.29425162817824e-12
CLEC1B	14.1769126442511	1.65725164475418	0.226748739756716	7.30875790768357	2.69623034101768e-13	2.30238797812977e-12
AC117509.1	1.39570793348543	1.85698255615308	0.254130321921508	7.30720577580913	2.7275470004435e-13	2.32842788109622e-12
DNAH10	213.438240669988	1.70124902546324	0.233238754150328	7.29402380689595	3.00832244403945e-13	2.56116749468185e-12
RIBC1	155.352548607529	1.16635076636557	0.160048456602356	7.28748524744225	3.15793871879461e-13	2.68491174193733e-12
PKDCC	732.574670623548	1.32086980692877	0.181265565397819	7.28693176792788	3.17093393188072e-13	2.69502150887914e-12
S100A12	46.9637055859179	2.01447419142066	0.276466242566792	7.28651054362986	3.18085909069211e-13	2.70277558750525e-12
AP001528.1	28.3605384685441	1.33355941122992	0.18305472132168	7.28503150097111	3.21595150305484e-13	2.73095437775911e-12
THSD4	1164.69461001794	1.07843267097591	0.148053967325361	7.28405115011854	3.23942098697905e-13	2.75005957971067e-12
TNFAIP8L2	308.781529262394	1.01850176437706	0.139875808326651	7.28147187538367	3.30197496948979e-13	2.80190365161681e-12
RBP4	431.228148207436	1.99206966737234	0.273611487680224	7.28065069292896	3.32213858255031e-13	2.81774678098156e-12
AC079467.1	67.9540595182646	2.26248436444361	0.311160286303202	7.27112187523503	3.56514099811486e-13	3.01482293723501e-12
ROPN1L	140.034291714036	1.95777344306261	0.26939835728621	7.26720631404096	3.66998078222065e-13	3.09931382270637e-12
PRF1	894.144762679057	1.26215695699561	0.17370904838765	7.2659252279074	3.70493494634321e-13	3.12743345858285e-12
DPH6-DT	9.65651879959631	1.24480277645427	0.171348691736315	7.26473464045974	3.7377128699286e-13	3.15416175181575e-12
CDC20P1	7.41099121446871	1.28767764982336	0.177285971985262	7.26327997305058	3.7781478653716e-13	3.18685900087593e-12
RGS13	73.5042034080668	1.51511043651132	0.208719615444427	7.25907065938766	3.89758846396849e-13	3.28320513513466e-12
