baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAM198B-AS1	76.8474165475211	-1.0746778031535	0.211024575008588	-5.0926665916032	3.53062252260351e-07	1.63425136695742e-06
DDX59-AS1	10.7476383855569	-1.27362035111161	0.250088856295615	-5.09267134080591	3.53053405446663e-07	1.63425136695742e-06
LINC00637	4.81936130950528	-1.35363393259701	0.265804486031442	-5.09259250213291	3.53200293817852e-07	1.63475669749404e-06
SPINK5	1321.21764806034	-1.5654658841941	0.30740762080182	-5.09247584725079	3.53417747725565e-07	1.63562946850939e-06
PRNCR1	8.33968444512389	-1.72166340765391	0.338195905614308	-5.09072812258515	3.56691156046247e-07	1.65037424578875e-06
CLEC17A	42.0282142874044	-1.12211310229561	0.220442707916653	-5.0902709048551	3.57552321356126e-07	1.65395332443994e-06
VXN	4.8534921279147	-2.12642548423027	0.417780139388838	-5.08981946183696	3.58404578754352e-07	1.6577602407602e-06
ENTHD1	17.1258695493103	-1.28639654139695	0.252789241157858	-5.08881048696861	3.60316467529247e-07	1.66606782607709e-06
AC007255.1	19.2409363337561	-1.49116469317273	0.29303168626083	-5.08874897524029	3.60433342822243e-07	1.66646342810212e-06
RNU6-341P	3.69459650868667	-2.14801168453635	0.422138250347123	-5.08840808140473	3.61081721368766e-07	1.66932490127245e-06
C4orf50	21.8052618945816	-1.27964844321399	0.251521604498699	-5.0876283401755	3.62569020791396e-07	1.6757904035011e-06
AC068860.1	5.78258973088345	-1.09030296163842	0.214306889678454	-5.08757774084777	3.62665739335084e-07	1.67610062227471e-06
CHRNB2	17.7024725922466	-1.42419531445205	0.279988107054262	-5.08662789086267	3.64485966653922e-07	1.68423807538858e-06
SULT1C2P1	9.46752017714451	-1.56125207657703	0.307162327062396	-5.08282409339829	3.71864057278592e-07	1.71651018010459e-06
AC024884.1	1.42881447711918	-1.75146168892692	0.344587791636582	-5.08277348018784	3.71963195006332e-07	1.71682784105303e-06
BNIP3P40	7.1909094680117	-1.71493709631496	0.33741250575377	-5.08261272795399	3.72278234779997e-07	1.7180018554346e-06
AP005717.2	2.14576018137647	-1.6128241159378	0.317394000787752	-5.08145746906012	3.74549880791898e-07	1.72806261304982e-06
AC136759.1	2.36473165025104	-2.87648562769672	0.566181290831074	-5.08050278997111	3.76437205979551e-07	1.73634574384051e-06
LINC02076	2.69560727519155	-1.6143518262189	0.317877257723767	-5.07853829424236	3.80349775444793e-07	1.75367850214038e-06
KHDC1L	1.92467790200825	-2.95466402270991	0.581825404834853	-5.07826574459837	3.80895686753298e-07	1.75605254573512e-06
HPN	2562.1710664159	-1.02847782487057	0.202566289145832	-5.0772407847692	3.82955436724903e-07	1.76511751315514e-06
OPRK1	59.5101600283725	-2.08182582640793	0.410125193257294	-5.07607399066042	3.85313299027058e-07	1.77555177767807e-06
ATP4A	3.05880100614013	-2.46750441967309	0.486211939891204	-5.07495644846817	3.87584763860659e-07	1.78543765610527e-06
RNA5SP282	3.15132198783425	-2.58779322466573	0.509943228614009	-5.07466925622127	3.88170581408083e-07	1.78769995946737e-06
AL008633.1	11.8715777804429	-1.6546871219234	0.326080442161495	-5.07447521524121	3.88566871671228e-07	1.78937951703901e-06
ZAN	2.22013476561706	-2.17236939286496	0.428157324498771	-5.073764405194	3.90021897648615e-07	1.79564191661559e-06
AP001122.1	3.04943961901237	-1.35786066767037	0.267631547501646	-5.07361961004247	3.90318936792675e-07	1.79686337210963e-06
AC007610.4	11.5956840290943	-1.21833490508352	0.240173178214237	-5.07273507450841	3.92138257596379e-07	1.80494526891053e-06
LINC02840	4.10221442106387	-2.69358941494495	0.531019106734634	-5.07249057667339	3.92642584805517e-07	1.80695019534503e-06
LINC02690	1.12135566655181	-2.20751860866176	0.435195347641744	-5.07247749918276	3.92669577453387e-07	1.80695019534503e-06
MAT1A	136.699971126722	-1.44372834856654	0.284633202546151	-5.07224152225336	3.93156954381384e-07	1.80904049699266e-06
HOXD1	89.7324438447459	-1.45423250494786	0.286713498485151	-5.0720754782432	3.93500244591317e-07	1.81018424321543e-06
AC007279.1	3.36200302726616	-1.31207725222644	0.258700113205154	-5.07180780081816	3.94054267423601e-07	1.8125856083342e-06
AC083798.1	2.91188085170744	-1.93996556772473	0.382510459035673	-5.07166672674906	3.94346556954319e-07	1.81378275046555e-06
IGKV1D-35	2.40049052058686	-2.06419210440444	0.407052995765792	-5.07106476521825	3.95596105816272e-07	1.81923445916841e-06
AC027243.1	1.58832936228954	-2.35616468131543	0.464636935950063	-5.07098015463983	3.95772046007969e-07	1.81989575549417e-06
AC139792.1	3.36026184991694	-2.77436675712389	0.54721820315347	-5.06994603091778	3.97928524883816e-07	1.82951484191468e-06
Z82188.2	2.01182159569563	-1.73911336648658	0.34315961486463	-5.06794299548514	4.02137789011418e-07	1.84841709270091e-06
ALDH3A1	1757.53429394212	-1.82762921385292	0.360865417934938	-5.06457289343927	4.09316997389048e-07	1.88007378269419e-06
GTSF1	95.6923452438042	-1.48343974110894	0.292954995232484	-5.06371205560671	4.11170544804932e-07	1.88824987258998e-06
AC007552.1	2.88713578766243	-1.96041604564468	0.38716600389212	-5.06350254396544	4.11622887067745e-07	1.89017389971e-06
LINC02377	6.27422644345267	-4.72814839956718	0.933900250075189	-5.06279808704036	4.13147355932477e-07	1.89702042509898e-06
AC104232.3	16.1743884148553	-1.0167686630313	0.20087590927538	-5.0616754726791	4.15587995461657e-07	1.90776284191495e-06
AC108860.1	3.86999894733644	-2.13570226634332	0.422135016009648	-5.05928716014051	4.20826712052218e-07	1.93087203170285e-06
AC104763.2	3.04888002239517	-3.14620554627779	0.621945061308418	-5.05865508387342	4.22223785971472e-07	1.93712523552492e-06
RNU6-1157P	3.26174573779646	-1.30682733835138	0.258342728405656	-5.05850250330779	4.2256170363928e-07	1.9385185049721e-06
CEROX1	73.855654111573	-1.12573015838163	0.222593668212429	-5.05733234652166	4.2516191832816e-07	1.94981521530847e-06
AC116552.1	8.73078471700242	-1.26302304766982	0.249746138602279	-5.05722753007679	4.25395583617898e-07	1.95072882465013e-06
KIF28P	15.7477249853307	-1.29271303325487	0.255634164593466	-5.05688680271147	4.26156016896618e-07	1.95359828752194e-06
AC067930.2	6.64746275403131	-1.11501679056834	0.220511114552847	-5.05651061094756	4.26997122707974e-07	1.95712199095162e-06
KRT17P1	1.81160412038896	-1.99378110130133	0.394366768836713	-5.05565189273556	4.28923086848731e-07	1.96563134264507e-06
LRRC52-AS1	36.2393834182891	-1.68463732549427	0.333236000330341	-5.0553881448111	4.29516310667122e-07	1.96803136229286e-06
AL391994.1	4.68330394270324	-1.43890056534089	0.284634374701354	-5.05525928430332	4.29806432450358e-07	1.96920134566462e-06
AL773545.3	1.70765549094191	-1.99910622093499	0.395463520827676	-5.05509640118261	4.3017342465768e-07	1.97024508596752e-06
BNIP3P1	11.8429707671727	-1.10482949661579	0.218592050211855	-5.0542986149085	4.31975288979249e-07	1.9782738719877e-06
AL451054.1	1.5654342931458	-2.7088714743594	0.535972883728562	-5.05412037921546	4.32378842536383e-07	1.97986572697559e-06
DDX39B-AS1	2.11703519793671	-1.41767117248311	0.28055657459266	-5.05306701345863	4.34771264522767e-07	1.99017688620349e-06
CFAP20DC-AS1	2.14333981976095	-3.11769766609755	0.617072723897495	-5.05239908580928	4.36294883795786e-07	1.99698985531102e-06
AC145285.3	5.76799808556177	-1.06670167423653	0.211165850364806	-5.05148759798857	4.38382404806192e-07	2.00589618502996e-06
PLCZ1	5.54615675501251	-2.41491051555114	0.478337029635658	-5.04855439979325	4.45165715641327e-07	2.03611175141151e-06
RNU6ATAC	3.6206954785301	-2.72286744052431	0.539343363627065	-5.04848603719368	4.45325012085804e-07	2.03667583267479e-06
AL583810.1	9.01240273400903	-1.0708991596746	0.212149266216125	-5.04785700547099	4.46793345703755e-07	2.04322616759243e-06
IGHD3-22	1.35647662417032	-2.13407458577826	0.422770708572242	-5.04782981059718	4.4685693124864e-07	2.04335192401058e-06
SLC25A41	13.3721960721965	-1.20809972342954	0.239341395109232	-5.04760040726837	4.47393656895381e-07	2.04564102293638e-06
VSTM5	35.1598043968249	-1.101136743596	0.218170378029075	-5.04714138346158	4.48469483971492e-07	2.05039451436429e-06
AC126696.2	1.20597784219494	-2.15847132295	0.427747221594995	-5.04613756438075	4.50830865991733e-07	2.06035891492461e-06
LCN15	13.9703301996709	-2.86493714791617	0.567781215329403	-5.04584701037362	4.51516599910655e-07	2.06332628144144e-06
AC024382.1	3.76661402231503	-1.77140933384752	0.351180343486758	-5.04415855471797	4.55521464901806e-07	2.08145960527759e-06
AC011825.2	10.9852095499525	-1.32633276354763	0.262989002662522	-5.04330124119157	4.57568029796381e-07	2.09064246907047e-06
AL022097.1	4.87321924797435	-2.04467114502441	0.405464673558051	-5.04278492891112	4.58804838203093e-07	2.09612434713667e-06
PHF2P2	3.36705255749188	-3.14947480164083	0.624578630677683	-5.04255933031774	4.59346263682584e-07	2.09825934452748e-06
H3P16	28.4537118806131	-1.12287853514395	0.222707449355275	-5.04194421154128	4.60825651303205e-07	2.10467750277405e-06
INHBB	1347.93074506289	-1.04965112054684	0.208220015037206	-5.04106735540908	4.62942476377511e-07	2.11366350446704e-06
AC002377.1	1.98856059986661	-2.71180864802745	0.537996200785944	-5.04057211568752	4.64142179710781e-07	2.11879932150461e-06
AL121917.2	5.44974128139155	-1.22820139992326	0.243710575913689	-5.03959007654322	4.66530015309895e-07	2.1295280602102e-06
AL357134.1	2.98594791316443	-2.16917750166587	0.430544025264164	-5.03822460510271	4.69869869839909e-07	2.14442746109575e-06
AL583810.2	10.5647327981485	-1.17532965172097	0.233343285340795	-5.03691224714016	4.73101538514491e-07	2.15848050252554e-06
MMP20	2.18155498381916	-2.72177887032859	0.540419681776778	-5.03641699610199	4.74326652270654e-07	2.16354699195856e-06
DNAJB13	94.7423935027817	-1.09141161133568	0.216766413538825	-5.03496641162171	4.77932628157516e-07	2.1789417984534e-06
POLD2P1	2.1531884656742	-2.46766758629596	0.490163331782875	-5.03437818843016	4.79402401421022e-07	2.18511483362022e-06
PIK3R2	4.63168631154298	-1.02036910377036	0.202726035569389	-5.03324154149459	4.8225486285044e-07	2.19758565540345e-06
AC040934.1	4.72640643156954	-1.37152123462868	0.272524201079243	-5.03265849123571	4.83724395944628e-07	2.20392743771875e-06
NDUFB8P2	9.8814874053083	-1.03207375959971	0.205084144028327	-5.03244053551579	4.84274844705115e-07	2.20625784910953e-06
FMR1-AS1	2.12501190766516	-1.74200829688519	0.346189859459619	-5.0319448975321	4.85528831856211e-07	2.21161488014046e-06
LINC01735	2.60502428208458	-1.95200568207524	0.388000875932067	-5.03093112196222	4.88103492078231e-07	2.2229849702757e-06
AC114402.1	3.83565579481409	-2.11949474355926	0.421328768001438	-5.03050089271859	4.89200109676519e-07	2.2278001455946e-06
LY6E-DT	65.2227806914834	-1.03068404817652	0.204907017054099	-5.03000855214442	4.90457959264173e-07	2.2331691448516e-06
RNU6-45P	1.56165845301426	-1.86060698682709	0.369972579541097	-5.02904023085963	4.92940967966241e-07	2.24357281328836e-06
C10orf55	20.7689328278246	-1.02519854395502	0.203855208657267	-5.02905248635881	4.92909466303926e-07	2.24357281328836e-06
AC234781.1	2.59125408445213	-1.58390456942822	0.315105492322923	-5.02658508981183	4.99290997362536e-07	2.27101401194122e-06
AL160408.1	14.2411200589153	-1.87343572724257	0.372780759132656	-5.02556980569885	5.01939942447318e-07	2.28287930129614e-06
AP006248.5	2.83182953363868	-2.01549669168367	0.401103371935227	-5.02488094767039	5.03744931556227e-07	2.29090458633361e-06
AL162584.1	3.65834550877506	-3.42457901079959	0.681594986645671	-5.0243606216251	5.05112470605815e-07	2.2965704621474e-06
AP001781.1	5.32388553206554	-1.66734844721716	0.331872799142408	-5.02405877048601	5.05907446459377e-07	2.29981561081533e-06
AL139130.1	2.69885887701574	-1.89879684382614	0.377968403408929	-5.02369199832773	5.06875026581747e-07	2.3036593229926e-06
LINC02811	2.35921564179424	-1.46201091160103	0.291031139860487	-5.02355490997248	5.0723713677493e-07	2.30512003473063e-06
GGT8P	2.97781354963415	-2.32334625225814	0.462556794742366	-5.02283455494843	5.09144012143163e-07	2.31341442333449e-06
AL590560.3	279.958638690932	-1.01261479390362	0.20160812339728	-5.02268845540615	5.09531599338533e-07	2.31498975214195e-06
SCG5-AS1	1.2354758074506	-2.13167800684432	0.424499397632684	-5.02162787210558	5.12353760808318e-07	2.32725167271059e-06
LINC01579	52.862028960632	-1.52358460856914	0.303477254956413	-5.02042437673942	5.15574462083918e-07	2.34131753476941e-06
PHBP13	1.52665926656656	-2.00841639889737	0.400148008147443	-5.01918379700476	5.18914836896759e-07	2.35591995866277e-06
AC011447.6	13.7885176645057	-1.57809548269555	0.31452000979766	-5.01747244542814	5.23557077063822e-07	2.37585317612293e-06
TUBB8P1	6.84504173792592	-1.30719417733254	0.260553055304299	-5.01699807667145	5.24850929700458e-07	2.381342872064e-06
AC126407.1	1.95867073633543	-2.66856521923653	0.531959730384884	-5.01647975741653	5.26268183266826e-07	2.38758189322176e-06
NDUFAB1P1	2.78573658025398	-1.83715742540386	0.366306025012344	-5.015362292613	5.29336260782472e-07	2.40053951870468e-06
AC091138.1	1.44091839768223	-2.41119783601179	0.480800981651606	-5.01496030172204	5.30444167173057e-07	2.40537122783752e-06
IFNG	44.8092705475509	-1.31658881523925	0.262544094236852	-5.01473407378001	5.31068645224149e-07	2.40801016713423e-06
KRT17P2	1.29776705595839	-2.08931111740346	0.416662375332868	-5.01439832606515	5.319967478003e-07	2.41202529005078e-06
AC078816.1	1.77480650090041	-2.50066877688888	0.49882882176892	-5.01307997405029	5.35656199414285e-07	2.42822805505039e-06
ROR1-AS1	27.0258761678444	-1.1968093927057	0.238740554161211	-5.01301254372372	5.35844021972689e-07	2.42888503843912e-06
AC093791.1	4.56328276110403	-4.37814486178529	0.873392627847152	-5.0128026298746	5.3642912925382e-07	2.43134259304157e-06
TUBB4BP2	2.64505910828089	-2.45226177113646	0.489334569463018	-5.01142147759457	5.40294299152124e-07	2.44788161267322e-06
AC092535.4	5.08844621845398	-1.7302239769885	0.345315739233045	-5.01055637032754	5.42728973933278e-07	2.45812553351447e-06
AC090114.3	10.5257678215907	-1.35519312740202	0.270474163291374	-5.01043467853199	5.43072299133091e-07	2.45948379317861e-06
TBC1D3B	5.28070223134489	-1.28484282122757	0.25648572994572	-5.00941249830733	5.45964422307722e-07	2.47198860137154e-06
LINC01910	2.3391466560135	-2.54911104078497	0.508868407487958	-5.00937178114224	5.46079933121643e-07	2.47231391485407e-06
AC092427.1	2.21664478441194	-2.78870962765609	0.556815192669775	-5.00832172751069	5.49066990201152e-07	2.48524134717426e-06
UTS2R	5.85301773460725	-1.71774722668172	0.343054692319973	-5.0072109932825	5.52243807182912e-07	2.49907063011023e-06
AC131097.1	2.18582623203889	-2.28763283630624	0.456868020219054	-5.00720719127897	5.52254711687082e-07	2.49907063011023e-06
AC025871.1	1.80941633554621	-2.03980661058821	0.407393874436101	-5.00696436197435	5.52951599209305e-07	2.50172517513495e-06
ERCC8-AS1	2.39334816670359	-1.91510365736074	0.382519904442412	-5.00654641789773	5.54153028555467e-07	2.5064590693286e-06
Z99716.2	4.3424379617764	-1.05662016659715	0.211084950878586	-5.00566318062582	5.56700282650368e-07	2.51737716058093e-06
AL592071.1	3.57188332849007	-1.18391507367471	0.236565494262062	-5.00459746831545	5.59788824149248e-07	2.53073711605804e-06
AC027514.1	3.87270767253645	-2.01892622791934	0.403477063437203	-5.00381907888442	5.62055107645559e-07	2.54037423493951e-06
IGKV6D-41	3.66587616389537	-2.38264259242477	0.476318941217759	-5.00219996780581	5.66797524859737e-07	2.5607869662218e-06
AL365184.1	2.14745293220716	-2.65841957051643	0.531472318780246	-5.00199065234033	5.67413423879937e-07	2.56336506412778e-06
LINC02315	30.0372865970557	-2.12440275541304	0.424778538582936	-5.00120077276046	5.69743416774546e-07	2.57327520391177e-06
AL358075.2	8.61545574554935	-1.20546154403605	0.241179255527577	-4.99819746685557	5.78687088656894e-07	2.61241949359069e-06
AC010186.1	1.50225147236996	-1.9797037006065	0.396132563549524	-4.99757879753049	5.80546188359089e-07	2.62018550690619e-06
AC073320.1	2.56995562889564	-1.46973824745819	0.294096669656535	-4.99746647649783	5.80884329741213e-07	2.62150269285617e-06
RPL22P12	2.33939034782084	-1.57128743661844	0.314500903554712	-4.996130118733	5.84922017545949e-07	2.63867306576815e-06
AC007906.1	4.57511143776841	-2.07631326363439	0.415655538129625	-4.99527390631538	5.87523194080442e-07	2.64935202210806e-06
NOVA1	216.859462023418	-1.29818665198382	0.259910932698625	-4.99473661421203	5.89161179919467e-07	2.65610371431209e-06
SDAD1-AS1	2.54757316613383	-2.24664757343165	0.449944913586815	-4.99316139729661	5.93988789002321e-07	2.67658930355463e-06
CNDP1	9.80766831860384	-1.38319908255958	0.277092821293782	-4.99182575752504	5.98112012790039e-07	2.69431142499786e-06
AC245369.21	2.93419679976708	-2.05190292258223	0.411100580585398	-4.99124306674625	5.99919455574364e-07	2.70202348492227e-06
AC124067.2	19.6879377246521	-1.33856326374178	0.268201203838288	-4.99089207872784	6.01010721452583e-07	2.7067232236961e-06
C5orf17	30.3294534985709	-2.30668865244696	0.462245441210618	-4.99018150704906	6.03225839100122e-07	2.71605120174979e-06
ERICH5	228.97520273275	-1.27914374090646	0.256357722856898	-4.98968288004528	6.04784942410024e-07	2.72263814430157e-06
AC011092.3	3.01179911323581	-2.44979348672895	0.490990162820828	-4.98949606781212	6.05370065182418e-07	2.72505561418946e-06
GAPDHP73	2.04930688274833	-1.60339797575134	0.32139117009175	-4.98892976833683	6.07147132660023e-07	2.73247252791458e-06
AC009315.1	22.3285877844844	-1.70856978558398	0.342525722487108	-4.9881503005903	6.09601355143642e-07	2.7427943689832e-06
AC008443.2	4.93375971656059	-2.28579132930652	0.458312712257575	-4.98740547266751	6.11955443565907e-07	2.7531674111295e-06
CDH20	28.145470999394	-1.55400470517592	0.311649425157594	-4.98638720219073	6.15187951459239e-07	2.76727061991007e-06
AP001453.1	4.103826863113	-1.08882316087775	0.218386588646375	-4.98576019537922	6.17186570088517e-07	2.77581988440764e-06
CACNA1G	54.693074864744	-1.2175615395922	0.244212365117589	-4.98566704026612	6.17484040588734e-07	2.7769372023109e-06
AL355607.2	1.35554742187351	-2.28115330050856	0.45755460028735	-4.98553243498365	6.1791411726664e-07	2.77865064930958e-06
AC146507.3	13.7070435274566	-1.14583736826777	0.229879563266366	-4.98451168075375	6.21184933535202e-07	2.79291533083193e-06
PATE4	1.6586915886057	-2.58518418428141	0.518770871773581	-4.98328708287561	6.25130950466137e-07	2.81021077637302e-06
AC008554.1	5.67902463267703	-1.7727834625619	0.355751470596823	-4.98320768593817	6.25387623173408e-07	2.81114144435747e-06
AL512288.2	4.78677176743536	-1.08099699385546	0.216976296853726	-4.98209716697398	6.28988348373367e-07	2.82687802510465e-06
AL162726.3	1.83597746761406	-1.97845935746587	0.397174866036854	-4.98133071009152	6.31485138782915e-07	2.83719864305671e-06
AC097372.2	6.74793702626699	-1.25496528992622	0.251936310251297	-4.98127994600873	6.31650843417746e-07	2.8377179750624e-06
AC011405.1	12.0267402486067	-1.3653604121633	0.274195620186533	-4.97951211341181	6.3744763317054e-07	2.86307882768689e-06
INSL6	16.9762526203003	-1.58331891490282	0.317983165955216	-4.97925388643314	6.3829864897661e-07	2.86667375473125e-06
ZP1	9.54344372138335	-1.27945065063148	0.256958450717852	-4.97921219192108	6.38436160523734e-07	2.86706393476849e-06
AC012213.2	5.38301047647798	-1.3010923187299	0.261311259410679	-4.97909015349813	6.38838816265123e-07	2.86864465758892e-06
AC243654.2	4.30308723332683	-1.83580444743965	0.368704782470941	-4.97906329051843	6.3892748131836e-07	2.86881529634215e-06
PRDX3P2	5.6533297050075	-1.2102308438	0.243122090296346	-4.97787281412736	6.42868747712541e-07	2.88559650974831e-06
AC092171.1	6.19625576064844	-1.38197916939879	0.277644142740263	-4.97751962551444	6.4404253609297e-07	2.89017788585579e-06
AC073592.2	9.47355910668092	-1.36711870169293	0.274680497155699	-4.97712329724667	6.45362154281759e-07	2.89541134807466e-06
AC112484.3	15.0494284135996	-1.17689710021382	0.236464923448201	-4.9770472637208	6.45615613931908e-07	2.89608956058626e-06
AC004900.1	4.87374055590914	-1.15545944080152	0.232190011017304	-4.97635292637723	6.47934647223026e-07	2.90557151060083e-06
AC025252.2	3.42964765772622	-4.007309348773	0.805330899965667	-4.97597863057762	6.49188094441579e-07	2.91073138488083e-06
AC107308.1	2.09175955504754	-3.17604517242588	0.638339015952211	-4.97548339214104	6.5085014805963e-07	2.9174904040317e-06
AC130371.1	3.52145663391271	-2.07262395708162	0.416574010563422	-4.9754039006859	6.51117308400449e-07	2.91845693587169e-06
ZNF750	663.037811020773	-1.14464582300778	0.23010402834487	-4.97447103052118	6.54260470799105e-07	2.93115316864693e-06
AC018816.2	2.49575802163936	-2.44587099928748	0.491770127552282	-4.97360628930728	6.57187139044373e-07	2.94356625227405e-06
SCARNA3	3.36377600392996	-3.35554640282014	0.674783412252186	-4.97277547416367	6.60010867489646e-07	2.95527877279248e-06
KCNK15	104.033417080697	-1.07332721748282	0.215854292261398	-4.97246177612733	6.61080084787576e-07	2.95983227018358e-06
AC141557.1	26.6379370505428	-1.22511803351994	0.246409496860342	-4.9718783128489	6.63073218846091e-07	2.96805201137874e-06
AL603783.1	6.64565172589628	-1.38228799940351	0.27803792215226	-4.97158081424063	6.64091713934359e-07	2.9721411009974e-06
GPR50	3.79564015917814	-3.35391761690559	0.67470272995393	-4.9709560492435	6.66235524698302e-07	2.98150006721858e-06
AL121829.2	1.30785970461385	-1.82086800351691	0.366315695025731	-4.97076163605005	6.66903991131506e-07	2.98419386255392e-06
AL353576.1	8.51081368385545	-1.3559233290567	0.272782887601328	-4.97070524100611	6.67098019626813e-07	2.98465220159203e-06
WDR45P1	4.20311606247729	-1.0876696393765	0.218910281281526	-4.96856352752897	6.74507030734499e-07	3.01684724394236e-06
AC111170.3	21.9629295365521	-1.22247792065778	0.246153667550061	-4.96632015612428	6.82352724134158e-07	3.05145637745795e-06
NFYAP1	2.14523229061993	-3.11452627808903	0.62715988618112	-4.9660801762273	6.8319718836007e-07	3.05499151810002e-06
POLR2KP1	3.08107847558338	-1.55935470810774	0.314008399536648	-4.96596495637929	6.8360299272312e-07	3.05656473941519e-06
AC004980.2	7.73001382823547	-1.04269887495348	0.209971064755562	-4.96591697607163	6.83772047880604e-07	3.05707922930843e-06
GBX1	4.33742771381619	-2.51213395858733	0.505915780091542	-4.96551809104032	6.85179051013707e-07	3.06288612809664e-06
PABPC1P1	7.74892261796956	-1.45634952223872	0.293379548503385	-4.96404582278481	6.90396432493742e-07	3.08523459817896e-06
AC117503.5	3.24788102086069	-2.43955317917067	0.491513994104774	-4.96334429625749	6.92895927722692e-07	3.0956713753645e-06
GRIA2	6.70319126158411	-1.70247276767295	0.343054425999614	-4.96268999507052	6.95235019044117e-07	3.10538674121275e-06
GDPD2	9.51991684830585	-1.28548196582398	0.259095057440453	-4.96142990346087	6.99761232564443e-07	3.1241252095505e-06
KRT8P17	1.91714951734417	-1.86200420867616	0.375576866313839	-4.95771804837477	7.13259718355933e-07	3.18288425346256e-06
AC074138.1	17.7234622604536	-1.0111001997333	0.203981407774816	-4.95682528502548	7.16543563578964e-07	3.19678244123032e-06
AC138627.1	10.5148897408794	-1.49932484361354	0.302479559648835	-4.9567807006668	7.16707939227359e-07	3.19726387385251e-06
MST1L	419.553158858379	-1.3283823616404	0.268129906704673	-4.95424914723713	7.26101219163428e-07	3.23789222191762e-06
AC010947.1	1.22213808884027	-2.45463612359066	0.49562000662111	-4.9526574609551	7.32067751323528e-07	3.26372760813664e-06
Z69720.2	2.62224842894274	-1.51531800040001	0.305967212566743	-4.95255026735736	7.32471266146599e-07	3.26501243598245e-06
SNORA19	2.4052619181337	-2.57134594063961	0.519211018276461	-4.95241019571442	7.32998868578225e-07	3.2671070477309e-06
AC068025.2	3.56395002935609	-2.3628244255021	0.477185601575367	-4.95158365571288	7.36119627244651e-07	3.28050037565726e-06
RBFADN	20.4029079596373	-1.14373033106429	0.231008499767483	-4.9510313785661	7.38211984195644e-07	3.28956601818637e-06
TH2LCRR	11.5101853716238	-1.23524840768013	0.24952072126402	-4.95048427810974	7.40290377441705e-07	3.29830846897939e-06
ERAS	3.76053761303114	-1.40443222884153	0.283721751058423	-4.95003369886977	7.42006326052584e-07	3.30569364330461e-06
CRLF2	43.9194307187632	-1.29937636373127	0.262651259235453	-4.94715451779521	7.53061973719013e-07	3.35204631710285e-06
SNORD19	4.96894828527271	-1.11669128897859	0.22573751414494	-4.94685738526205	7.54211912088655e-07	3.35690106194844e-06
AC005307.1	2.98022518283479	-3.02383103236558	0.61129617778436	-4.94658913675109	7.55251518630866e-07	3.3609998421058e-06
PSG1	4.00758177741893	-4.23978529741254	0.857292306010537	-4.94555388831453	7.59276619546657e-07	3.37838121210199e-06
SRRM1P3	6.50719572169868	-1.5591142921212	0.315337387944726	-4.94427350427123	7.64283410302489e-07	3.40039159463881e-06
LINC02192	1.81313008934833	-2.66701027933379	0.539581552118703	-4.94273806964229	7.70329491109939e-07	3.42675285604597e-06
COX6CP2	1.38178893797433	-1.7618722121447	0.356479257934329	-4.94242560522071	7.71565511707436e-07	3.43198158169064e-06
GPR158	97.3209138647909	-1.60744223020896	0.32523509007601	-4.94240098703154	7.71662975424684e-07	3.43214549685392e-06
CHI3L1	7801.63427836766	-1.15923676851993	0.2345691952148	-4.94198211942705	7.73323096129451e-07	3.43925911052734e-06
QRSL1P3	5.55854096977415	-2.66435141353296	0.539156430643206	-4.94170385829291	7.74427844889724e-07	3.44336099639072e-06
UPK1A	8.93715766400055	-1.83025862731121	0.370405489124095	-4.94122976319617	7.76313593631305e-07	3.45147463299144e-06
PRSS45P	1.38059141883593	-2.05992836000684	0.416900685512933	-4.94105294519344	7.7701803229586e-07	3.45433532705667e-06
AC011816.1	2.35896273232278	-2.34855053751227	0.475543351813614	-4.9386675863629	7.86581635850456e-07	3.49575375154197e-06
RBPJL	3.31179879259464	-1.75961851528236	0.356299142287151	-4.93859879646929	7.86859109826637e-07	3.49671246545468e-06
BX322639.1	141.621601349185	-1.15926868455921	0.234748073065473	-4.93835229154738	7.87854197528278e-07	3.50085977249009e-06
CNTNAP5	3.59599808156473	-3.437109630975	0.696021394329049	-4.93822411060842	7.88372115510485e-07	3.50288627343579e-06
NIPAL4	41.4596350778356	-1.27201245324264	0.257680129159519	-4.93640102320497	7.95773937542314e-07	3.5338329103126e-06
INHBC	8.75206514288853	-1.1668508924849	0.236380134175273	-4.93633230455693	7.96054243550799e-07	3.53480046163899e-06
NWD2	2.27304642540138	-2.86786512593102	0.580982493400445	-4.93623329189427	7.96458287246744e-07	3.53603999192878e-06
AC106052.1	2.85701020415631	-1.36216624972135	0.275967172759955	-4.93597204369742	7.97525318348349e-07	3.540222140652e-06
AL358334.2	3.92491298215286	-1.64893925964433	0.33407195470351	-4.93588053839411	7.97899384242082e-07	3.54160498027151e-06
MAGEA9B	8.29297396104725	-5.29214452193681	1.07246934055657	-4.9345415498688	8.03392421966924e-07	3.56542773739753e-06
RPL31P58	3.59751825214641	-2.59404815654841	0.525716537886258	-4.93430959387024	8.04347687252479e-07	3.56938741716179e-06
AL158136.1	3.33998055236877	-3.3401360514928	0.677089563256466	-4.93307862467766	8.09435528975353e-07	3.59168383298334e-06
AP001046.1	2.72835735804736	-1.64140997945722	0.332865264741119	-4.93115429371642	8.17451330430945e-07	3.62554743748115e-06
HSP90B3P	4.09544521950501	-1.32565658920366	0.268840885242251	-4.93100812404006	8.18063314588342e-07	3.62769340788239e-06
