MEdarkgrey	MEdarkred	MElightcyan1	MEpink	MEmagenta	MEyellow	MEgreenyellow	MEsalmon	MEplum2	MEviolet	MEred	MElightcyan	MEpaleturquoise	MElightyellow	MEdarkmagenta	MEorange	MEbisque4	MEthistle1	MEdarkslateblue	MEpurple	MEroyalblue	MEblue	MEgreen	MEdarkorange2	MEdarkgreen	MElightsteelblue1	MEfloralwhite	MEsienna3	MEblack	MEcyan	MEivory	MEdarkorange	MEskyblue	MElightgreen	MEskyblue3	MEgrey60	MEsteelblue	MEthistle2	MEtan	MEwhite	MEdarkolivegreen	MEdarkturquoise	MEmidnightblue	MEsaddlebrown	MEyellowgreen	MEbrown4	MEmediumpurple3	MEorangered4	MEplum1	MEbrown	MEturquoise	MEgrey
TCGA.44.6775.01A.1	-0.017433205356154	0.0166388373149545	-0.0489521379233947	0.0166981828218452	0.0661720449022619	-0.0185085038118181	0.0464258864121542	0.0377450916246083	0.035567112185825	0.025415394118085	0.0328384833192347	-0.00201422538318679	-0.0346995848728804	0.0229832901380714	0.0282731465599899	0.0920115321989999	-0.126247896249148	-0.0556665239872844	-0.114673669066005	-0.0396876246209287	-0.0139692796810718	-0.0673137646728161	-0.0447514973721738	-0.0326701516632799	-0.0205797270582292	-0.0459475488719633	0.0234714032710111	-0.0419959084409008	0.0217906540131185	-0.0210866863079319	-0.053046940004236	-0.00328027953059507	-0.0127509531494251	-0.0163480266734523	-0.0120453524961268	-0.00311192553303281	-0.00604820703094612	-0.0311872168847719	0.0659232971621624	0.0185466500811231	0.0423783289758981	0.0307030684320136	0.0600612236202604	0.0375465892536216	0.0321647438459678	0.0458503198136266	0.209093136886672	0.00795611491622168	0.0348604588394054	-0.0117875137146499	0.0632410982132056	0.0374335621682539
TCGA.64.5815.01A	-0.0257866019278787	0.0435372684543812	0.0318485975246295	-0.0508103098602337	0.0636330535539078	-0.00683267657802382	0.0249318422732248	-0.029911970042475	0.035268893901137	0.0698795478604208	0.0330896549313269	-0.00756533637629425	-0.0103939620696961	0.0344899669565647	0.107517604502334	0.108911279317034	-0.0539802080935117	-0.0388128708442122	-0.0235590751182126	-0.0060151304485076	-0.0610004429680774	0.00723255263100581	0.011029160589126	-0.0155193536399983	0.0162998075146316	0.0563389968897728	-0.0318764896046932	-0.0283121693940013	-0.00268187451529333	0.0185767902922777	0.0090510844878581	-0.00449539527886533	-0.0221979138129685	-0.0308859868786494	0.000490467257671567	-0.0284664966500186	-0.0153481363350262	0.0211502291019876	-0.0175190634912021	0.00417024941492991	-0.0193449706511148	-0.00038675518000841	0.0107201842926982	7.0516097401122e-05	0.0155969345905312	0.151973598106222	-0.0113534534980146	-0.0387886160430358	-0.0274209547729946	-0.083444824482843	-0.0560169304767859	0.0345218152567698
TCGA.55.6979.11A	0.0324423547876762	0.0646666190155374	0.133875238073159	0.0174583312636273	0.0306338201113056	0.0795955801584751	0.0567061434922129	0.0549323227316148	0.0209526674673532	0.00877205201351003	0.0837659018744528	0.0376433321322104	0.0437666865889178	-0.0232080207122159	-0.0233823820884986	-0.047463332155406	0.0438705856003953	-0.00316751217146966	0.0256048708611094	0.0465414445618406	-0.0431491475696901	-0.043122753707019	-0.0114816657898185	0.013410145333475	0.0144850855266376	0.00532972956625447	-0.0497918601179408	-0.0360777260719195	-0.0686992331643054	-0.044205250292766	-0.0347116486623136	-0.033502861961437	-0.0387176630780978	-0.0294274253155842	-0.0526414316896666	-0.0374885601096126	-0.0192291076873979	-0.0388996363418376	-0.000956864161507838	0.00334614052557605	0.0250246067464478	-0.0436751049826347	-0.0093101319086285	0.036473870612441	0.00759021630656886	-0.029300268528232	-0.0458070613326083	-0.0259671076358948	-0.0215745548368067	-0.0338664889837796	-0.000761208661179934	-0.0474448730707273
TCGA.44.2666.01A.1	0.0257030415049922	0.00829253367446543	0.017762610717911	-0.0113177597055399	-0.0194907985188843	0.011722000029318	0.0301517059947189	0.00790219972842222	0.0602329096260256	-0.0650655857699841	-0.0400046664204862	-0.0434654253714074	-0.0341509899632347	0.00599072465859734	-0.0438328775857538	-0.045177484846646	-0.00600811275767147	-0.0156219943731019	0.0167378637648079	0.0423193054936323	0.0196695208426266	-0.00613733221989435	-0.00877012147138866	-0.0699583453045766	0.00504087782079207	0.0198812279674322	-0.0244505045716049	-0.0196224162691924	-0.0217053326156816	-0.0110436451269868	-0.00351705489211569	0.0198468486910506	-0.0180970181582244	-0.0294542268108563	-0.0500991831201909	-0.0115243825956284	-0.00620291159085245	0.0680776641216392	-0.000813685280601189	0.000709718889098204	0.0152833889360047	0.00292987698775777	-0.0228017634598482	0.0267287601721075	0.0197037955291712	-0.022200434802453	0.0109093522048885	0.0278468265386689	0.0294140491114385	0.00912904804953757	-0.00217646210366921	0.0250956300744065
TCGA.MP.A4SW.01A	0.0450704613836507	-0.00277128318639213	-0.00366820380529509	0.00942143558114731	-0.0372442085937774	-0.0182058892395659	-0.00146576251512774	0.000320263460016492	0.0215949584539932	0.0219500576511041	0.00901395966808863	0.0276327523486184	-0.0176362695842651	0.0393675305750538	-0.0122217290323758	-0.00862226112794125	0.0319569748921433	0.0320007897212531	-0.00265462337502535	-0.0301943352092213	0.010567575195269	0.00440963542326035	0.0454659198708343	-0.0466802013357235	-0.0435610385264646	-0.0145293297287928	-0.0329884072800207	0.0162977771841925	-0.0158763209962438	-0.0507025759736953	-0.0534330879761212	0.0359580789439247	-0.00133419016649991	-0.014741936238022	0.0350181532610631	-0.00651509618333148	-0.0181593021017114	0.0252771265975164	-0.0374200609544968	-0.0202357243558595	-0.0267359215929746	-0.0570715711352318	-0.0595910022915496	-0.0612702136907618	-0.0196655654441306	0.0448932820661219	-0.00316980761368128	0.0155173703382142	0.0406863012916783	0.0711305082000426	0.017199024919138	0.077653729521248
TCGA.50.5055.01A	-0.0199818526716927	-0.0118380419861032	0.0104504968936106	0.0589566725127064	0.0518035184105451	0.0176741889945737	0.0245857798745365	0.01943178418865	0.0231886578533788	0.0555892962024137	0.0523523544981032	0.126960630987013	0.0370508334361146	0.0707771294558347	0.0502709658166117	0.0553403835180936	-0.0736439660299179	-0.0316887180502148	0.0115652952102377	-0.0204409183945755	-0.00474992812495628	0.0369237081767458	-0.0152993927353344	0.0478555194336742	0.0580965709790884	0.0431409697153426	0.0494414827129582	0.00462928090731226	-0.017473752384707	0.0135339947212558	0.005508710519501	0.00348976957027221	-0.0217408162878943	-0.0165399742224949	-0.00192418500416024	-0.0158742652245877	0.0128869164677797	-0.0393877937141069	-0.0824632361288199	-0.0800354393417026	-0.0326554038972998	-0.056226124841076	-0.0244756345867894	-0.0406855257428346	-0.00663490594187726	0.00195174869513806	-0.036198880346005	-0.0128187419184608	-0.00322797926191499	-0.0570015655940148	-0.0460226038189914	0.00589084072309603
TCGA.44.2655.11A	0.0198011352205292	0.0990394019907734	0.088178274281782	0.0624139654982685	0.0948049170970887	0.12410848929391	0.0684628379316961	0.0608102167062325	0.00606214809397689	-0.048323135903033	0.0410214253580277	-0.0378308663143696	-0.00634707773186296	-0.0599989522979879	0.0514205068780845	-0.0409468981201754	-0.00785561748321991	-0.0403015297760373	-0.0110931346124625	-0.0250014450148903	-0.0198017618865779	-0.0354315011167865	0.00710287012295292	0.00788302050213801	0.00758006802948117	0.000779824050180183	-0.0561577947851866	-0.0366978781072018	-0.0735161536861238	-0.0498152307315588	-0.0383536584567773	-0.0274690613113058	-0.0285644274076283	-0.0256508079661169	-0.0174660853078287	-0.0278736523110606	0.0120313418444795	-0.0369733294862838	-0.0111290071057431	0.0194509740556345	-0.0299119786913608	-0.0504211715550855	-0.0228027807851555	0.0276001513734075	-0.00540269916737962	0.0480610511866868	-0.0492643542469415	0.00508116631458274	0.0106697970581832	-0.0556528531207454	-0.0246814332217044	-0.0682853119668185
TCGA.55.6981.11A	0.0208176838845058	0.0655200409666209	0.0773464366193691	0.06159140480995	0.06884319440616	0.111253924105807	0.0556284545165277	0.0867628836729963	0.00721459591193251	-0.038203463155751	0.055386799071918	-0.0170006908983396	-0.010314442905821	-0.0652834843205796	0.0257134741376715	-0.0458190707264177	0.0162204374949613	-0.0353869150200653	-0.0291743478601055	0.00389946192621795	-0.0164906828868145	-0.0643451371327494	-0.00720186580260619	-0.00414425940624815	-0.0117369661144963	-0.0232890782097538	-0.063617179586207	-0.0488353472775998	-0.0679264774688013	-0.0781074418491104	-0.0617919586168194	-0.0287975540939605	-0.0395455147570093	-0.025159661121715	-0.0406582784929556	-0.0122608191658002	0.0747643428632232	-0.038840882470593	-0.00167767642847629	9.37159345588883e-05	-6.26464687826721e-05	-0.0686466207794588	-0.0126592251104179	0.0233200283122745	-0.00102292111186739	0.0276536170812107	-0.0387060863251162	0.0169880165279562	0.0211038724024502	0.0227680644877163	0.0273582529851696	-0.06496605985193
TCGA.38.4632.11A	0.0252164113340948	0.012692267841855	0.0326089257524144	0.0164429339923986	0.0214610871683739	0.0769212346215508	0.0463929426043738	0.0513141637562583	0.0501520366689542	0.0607065812856477	0.0950514792997661	0.019037166573358	0.057797178814162	-0.0171655348157578	-0.0250297918060719	-0.0620291658333718	0.0115541328608677	-0.0523959676580673	0.0523336719138935	0.0237710339443926	-0.00102527074115801	0.0189112913371742	-0.0455281719598802	0.0786894746821221	0.109539766078527	0.0691846875290969	-0.00313777154030032	0.0110539755403722	-0.0573462421190892	0.0288856601218875	0.0307542287164449	-0.0450896315060707	0.00336806984080653	-0.0347067956484591	-0.0542475290343339	-0.0409827986389786	-0.0221197769312162	0.0549791247646172	-0.067864180537564	-0.0724130715513432	0.00110108171930831	-0.0149858028826171	-0.0048855778656464	0.0247097938745911	0.0325220537709348	-0.0524268306344399	-0.0372916577714623	-0.0476172433691046	-0.0438800080624141	-0.0808589858190507	-0.044642298039479	-0.0517932513306618
TCGA.73.7499.01A	0.00723041495641627	-0.090171691204493	-0.0481387428265117	0.059944259676171	-0.032522931604089	-0.030542902315329	-0.0248849402621451	0.00227297955764793	0.0180609528764975	0.036700433396782	0.00728586581255563	0.0503539680423751	0.0774743179462769	0.0204731545163883	-0.032449124424972	0.011702055562372	-0.0306135994603348	-0.0239063986264728	-0.00750687613832153	-0.0200019913305847	0.123654700226705	0.0720042805107531	-0.0235556239115491	0.0164121691187766	0.0448556876999488	0.0658319006458526	0.0793173311972757	0.0498368506155157	0.034031970485304	0.0345038548655546	0.0928479645596845	0.0071277931296042	-0.00415561870609736	-0.00941520624877234	0.0659656750522596	-0.000826788610129208	-0.00960390958045703	-0.0377414295496732	-0.0802931097197627	-0.107368993860152	-0.0172484889656146	-0.0289577198183096	-0.0153270581967986	-0.100730577620177	-0.00466856197581036	-0.0134516552422738	0.0509493249999622	-0.0025714229555644	-0.0168359861885412	-0.00359862026192647	-0.0179342325822765	0.0404908309117013
TCGA.55.7284.01B	-0.0299916558179214	0.0441043848331751	0.0133227055514661	0.0155275323235363	0.0180206388783287	0.04286912920881	0.0287760868844344	0.0230575492471848	0.0269551714153119	-0.0106523118102234	0.0267094525582903	-0.00667079356347187	0.00302115612756915	-0.0327376917046628	0.00219888170853854	-0.0164484453492605	-0.000202036963061183	0.0237186034957426	-0.0456079868321165	-0.0300694610233913	-0.0219087555311175	-0.0309362974634971	0.00279194301917255	0.00330974986091954	0.0117748810890261	-0.00794006524710181	-0.0272509462584037	-0.0400393448461472	-0.0416021915321344	-0.0290117555897363	-0.0440323899757204	0.22710740882286	-0.002789078244676	0.00294149941385424	-0.00359255771282171	-0.0196734345279057	-0.00734625121982498	0.0638464368815363	0.0118840178244307	0.0205517478890616	-0.0218387254692849	-0.0130844987397342	-0.00274586149489862	0.0505965449425662	-0.00254622784565536	-0.00495901786617446	-0.0310801364122385	-0.0362317359501871	-0.0261075645225278	-0.00979637082762679	0.0021660409966928	-0.0136000819307379
TCGA.49.4490.01A	-0.0174691282086444	0.00358344871592104	-0.0261945841911235	-0.00352796033866525	0.0123078419382106	-0.00926839773938525	-0.00190979203634243	-0.0194103176376864	-0.0113600444687941	-0.00268104689398736	-0.0367269449315925	-0.0270359274267649	-0.0299335278521235	-0.0608160351131926	0.0458500634799123	0.0302597411441379	0.0527313546667173	0.055236413824182	0.0670019123611274	0.0445301608833559	0.0519231146568149	0.0391284623430824	0.0397770708427749	0.0223198235399803	-0.0346166597462882	-0.00626624996017755	0.033432648536524	-0.0561104768662479	-0.0254679012027361	-0.0233274289656608	0.0153942389555188	0.0250342929354258	-0.00757410577145888	0.0755944386244273	0.0771971143058729	-0.0143587069036322	0.00193039615580729	-0.038583853435907	-0.0511934442233958	-0.0273218918590121	0.0198629762548567	-0.0537526157303624	-0.0594505762258256	-0.0824278724798933	-0.0570363037106632	0.0636705159061464	-8.35478247941807e-05	0.00817323640023538	-0.033527650737267	0.00388282899780404	-0.0159537421733101	0.0646700524198111
TCGA.05.4418.01A	-0.0934948037899431	-0.042228462823223	0.0154839479370934	-0.029561750083794	-0.0297796826304319	-0.03482789510484	-0.0656300223146113	-0.0278675644026861	0.0626328587207104	0.0425854473517038	0.000369577060886248	0.0363280229394382	0.0548919005645002	0.088488843475619	-0.0129367017412871	0.00944658855944827	-0.00232438869002911	0.0965437848713744	0.0187871975390556	0.0510901720912961	-0.0382746295478976	0.0659894990178547	0.00637671491982405	0.0621556259676556	0.0722645397296288	0.0588439114480193	0.0273794696114867	0.0250514561612541	0.0303919866022419	0.0830247662416246	0.0353420124955445	0.0737338183259733	0.0854462533950395	0.113435752717595	0.0133207592083584	-0.0190618046232251	-0.012632860995362	0.0469335345543673	-0.0411082268113316	-0.0225609163041372	0.0254657378957977	0.0144222951297225	0.00695305245606253	0.0280898294071794	0.000786930601706607	0.00255104284963713	0.0128397291466335	-0.0281574077432969	-0.0385153866642974	-0.0287311041872935	-0.0352651197131545	-0.0544861129586774
TCGA.44.3919.01A	0.0191913757801439	0.0105387440732063	-0.0356105039444207	0.00877608161451336	-0.00244372806963296	-0.0109121450023931	0.0294797510706995	-0.0034365819871947	0.0539123013071441	0.0322969120602078	0.018625957446945	0.0428428796431349	0.0254324836700146	0.0292761575963648	-0.00146237594170833	0.0019728278667089	-0.012147651341291	0.040664741128235	-0.0352700104314199	0.00536597453066697	-0.0342417637661072	-0.00818156924225368	-0.00319717910362282	0.0195251670091293	-0.00860770709425197	-0.004995346376776	-0.0158897490060435	-0.0125775364032473	-0.000648642719029292	-0.0158414437700695	0.000878887527368683	-0.0119119395101908	-0.0279666737226046	-0.0182662431192738	-0.00972638198890964	-0.014021362869439	-0.00946349937874831	-0.0385314934289292	-0.011125504569342	-0.00412232416721916	-0.00958589913155567	-0.0269487639066056	-0.00190929737216946	-0.040491801313466	-0.0207125122429186	-0.00327307781377679	-0.0361683909719583	-0.0357399178164554	0.00870186151305476	0.00202621901113572	-0.00629862283821677	0.0465164743824288
TCGA.86.A4P8.01A	0.0235021948362551	0.0469780295169405	0.0479268939336891	0.0248563981125129	0.0407272740090764	0.0955172259760784	0.05176075718844	0.0931623694690638	0.0278320809221345	0.000297511213290329	0.0690801793527205	0.0564770780854509	0.0263177666060813	-0.0361305041104036	-0.00575031245362885	-0.0582465457154057	0.0157568193783033	-0.0618284989151031	-0.00783677144155098	-0.0263262909252008	-0.0189404131614376	-0.0620772665457834	0.013818430651868	-0.0160336916698785	-0.0270378555257862	-0.0399608326122814	-0.0780829950864413	-0.0562421085388857	-0.0667809338483735	-0.0943411799308422	-0.0701791709990117	-0.0292803024923311	-0.0301632684905311	-0.0234309893223138	-0.0442560109409218	-0.0265978966791325	0.00333911249732692	-0.036123675687211	-0.0135914145304502	-0.0138949914459576	-0.0142516718222302	-0.0912918734744658	-0.0278390173884931	0.00735334179002609	-0.00757613691530808	0.0127116912122808	-0.0299528880978269	0.0110330908207514	0.0126953790886702	0.0601312792703993	0.0426979097725042	-0.0482971190345025
TCGA.55.A48Y.01A	-0.00768890971337799	-0.0107167655648341	-0.0261099540485824	-0.0484289746505441	0.026996568674863	-0.0175371713143056	-0.0348287389850151	-0.0362224241499695	-0.0587094819900208	-0.0118311946332782	-0.0370107187363318	-0.0195998161174908	-0.0360165910074777	0.0580707781340455	0.0603901549409724	0.0565232618477289	0.0667725807169826	0.0492480570245592	-0.0410037694783444	-0.00883696519399287	-0.0420405028714165	0.0141666925988996	-0.0104269659649406	-0.0299727677550289	0.0199976181128521	-0.0386475822014002	0.0407297723136029	0.0300041900115988	0.018916547475993	0.0411021939377481	0.000313501600543928	0.0155405202140535	0.0637856446297193	-0.024410702413409	0.0421768566317027	0.0197408645935046	-0.0355588858444758	0.0506830031465497	0.0275866611721968	0.0195151476068068	-0.0169844531964004	0.0656319243665478	0.0243482120134349	0.0498427104107182	-0.036275441704653	-0.00880172426035598	-0.0175260719117982	0.0045586528578169	0.0230804981394821	-0.0393616604988261	-0.0199373004294897	-0.0442444677451098
TCGA.49.AARQ.01A	-0.0034149820404868	-0.0712695629055231	-0.0399508118037176	0.00749929538264573	-0.082183403360439	-0.04176830161906	-0.0523754666907303	0.00390294314663565	0.0243413710715783	0.00720328337500665	-0.0313962689056363	-0.00854964795735942	0.0369022751255187	-0.033869340981537	-0.0468861497911698	-0.0292546747948919	0.124313161576673	-0.0312190268134402	0.0266346360001557	-0.0636016049238008	0.149929388108829	0.0430382795433962	0.0618956656483851	-0.0153111973911606	-0.0777974532774208	-0.0839877927197341	0.057787292810961	-0.103861238099607	0.0435283245064652	-0.0557256662152063	0.00922638117790265	-0.00468450257105535	0.019626541844777	-0.0225032192900924	0.0423634774354023	0.0121091462273502	0.00104572964883846	-0.0363849575483005	-0.0471073628107031	-0.040912422424785	-0.0368090201605631	-0.116953614442572	-0.0514968601631405	-0.143583140614103	-0.0754333842831668	-0.0915186651067412	0.00621371324008126	0.0403214996745131	0.0425359299219816	0.106275317292639	0.017198112869542	0.0189473328821556
TCGA.J2.8192.01A	-0.00231710499452285	0.0267458905404679	0.0146578238394277	-0.00658344722338452	0.0694764945814298	-0.00657615808094938	0.0563930420551813	0.0127668691408102	0.0212768558079272	0.0241241986008458	0.0306732361564958	0.00939512318627232	-0.0145806151239386	-0.00149118008095553	0.0493605164779075	0.0955241697088961	0.01381654806355	0.00255443909560677	0.0171064132696941	0.0990711775402176	0.018932837087964	-0.041234950429999	-0.0234460933201695	-0.0273767162191371	-0.00943636071325472	0.00400998896060079	0.0570031245719099	-0.0337104311736571	-0.0244927048843173	-0.0255168648349923	0.00683176943587488	-0.011880328580396	-0.0161004033003818	0.0271459590294039	0.0122759157188691	-0.00415243652288611	-0.0119879221511302	-0.0360439006587736	0.0100700798293771	0.00165689778003986	0.0541095895155227	-0.00727750916075791	0.0075053900617288	0.00583166501932553	0.034263225796188	0.0707379481440684	0.0199863583244098	6.04335194023434e-05	-0.0178615499131764	-0.00467490279818312	0.00607219180058114	0.0593419435747965
TCGA.91.6828.11A	0.0320352407875676	0.0741638799238184	0.121807309332599	0.139894043219135	0.0403929567197662	0.102300343267928	0.0554488801945898	0.0597557110240482	0.0035415808249465	-0.0596816324042047	0.0393518683377599	-0.0451723194499529	0.00189584703445954	-0.0682692559350628	-0.0360506840082844	-0.0793644014536545	0.0180370583703768	0.000773373571239734	-0.0278345444751554	-0.00509516229647475	-0.00897270595717916	-0.0540906363414256	-0.0121357822564957	0.0262437021615225	0.0124618420480512	0.00520400666461827	-0.046659950060388	-0.024147639762903	-0.0754947185117562	-0.0393325279912015	-0.0312961995992974	-0.0172469175178109	-0.0308471493236992	-0.0287478647934103	-0.0500643322867066	-0.0218234943307403	-0.00461876804968029	0.0609393071083187	0.0154330968944082	0.0198662768644113	-0.0111006932461042	-0.0204590928636276	-0.000612243594516762	0.0583688575675847	0.0173824379295539	-0.00529961845716856	-0.0332573045833932	-0.012264811523657	-0.0195932177677733	-0.0359707255167072	-0.000218197632689545	-0.0509617127970088
TCGA.44.5644.01A	-0.0103892579231047	-0.0513913806274055	-0.0122340112764782	-0.0112513881047705	-0.0455643293948468	-0.038159194481541	-0.0867195593114981	-0.0273359902088829	-0.113779649369245	-0.0551545685252059	-0.0881337491325817	-0.0621815747707886	-0.0665036791265197	-0.00702569813780988	-0.0284124872336057	-0.0130374768306303	0.0333183188849953	0.00350316651189116	0.0165482558749566	-0.0392682924255373	0.0740909757719772	0.0159674354932621	0.0196496439204947	-0.0255789315731405	-0.0321805891477842	-0.0519116220509806	0.0377347123887703	0.0922698459184779	0.0460113250534962	0.00557271827313685	-0.010456477545305	0.092143375078776	0.00316347956376307	0.0756013942218748	0.0893754318948085	0.133148282090366	0.230145998078081	-0.0347229726012788	0.0145822425672712	0.0140130675008732	-0.0238384883823208	-0.00813912583181158	0.0103232847857622	-0.00187351362673228	-0.0293222227454693	0.0815030367381693	-0.0195107947650527	0.0647431766988874	0.0439828829312856	0.0606176643407203	0.0247671559026355	-0.0435130128597072
TCGA.91.6835.01A	0.00234831673968385	0.0373190708905945	-0.0055243995335584	0.0438571541820977	0.0238362552532164	0.00503903237798816	0.0354800070870916	0.00498509769932131	0.0468182729697566	0.042246166885568	0.0547453117583799	0.111501316700805	0.0288378063353168	-0.0438296854484861	0.00643023975759347	0.00976789067875195	-0.0433486244222333	0.00444502490707998	-0.0429409098935381	-0.00393342117635996	-0.0355868082700758	-0.0454995460716259	-0.00950869856078952	-0.0204797898451263	-0.0476679692316586	-0.0349297332596576	-0.0253287234571797	-0.0273598600218559	0.0105709601344874	-0.0328418214581808	-0.0156579282996152	-0.0173364871791372	-0.0384381844281295	-0.0146818133134973	0.0369760197385335	-0.00102754001604871	0.0181430123271145	-0.0365954550523667	0.0444031196099415	0.0450996427732851	-0.00502892992968206	-0.0081325973747616	0.0257071037721018	-0.00185339305803245	0.0103304636140854	-0.0016983021945838	-0.035946698794476	-0.00748760369567669	0.0482284697380579	-0.00562720069320401	0.0101564001152047	0.0199841142697212
TCGA.44.3918.01A.1	0.0104060423768546	-0.113717275683642	-0.0641780437216743	0.00705962375794045	0.0392470459547333	-0.0344434606496978	0.0373047194846064	0.0833448770875184	0.0512449058526614	0.0154280869523075	0.028088949590812	0.0416670591397316	0.04724781401051	0.0581923058477739	-0.0867691346754847	0.0517852676272974	-0.138883150522934	-0.06643700616216	-0.0721324158634463	-0.0425592634226063	-0.0460131158848008	-0.0753449195946848	-0.226461832213745	0.0270628998255453	0.0940734142209086	0.0395429460327362	0.0167260475108245	0.126570672472238	0.0346311618110155	0.0637068968113171	0.0609716330460723	-0.0302923295113226	-0.0233892535590383	0.00126871993496556	-0.0433512728952963	0.000895440100314139	-0.00677048157996165	-0.0360501118670443	0.0701440752108168	-0.0655469452402861	0.0792763098399756	0.108500578444704	0.156859147515096	0.093960850716331	0.117032513718631	0.0100860893932864	0.175866942334368	0.0443751848267387	0.0781643285343205	-0.00299140524341847	0.110398927706979	0.0519224153697171
TCGA.50.5931.01A	-0.0894196994297702	-0.0229123252533672	-0.0201949746583617	-0.00287573390916943	0.0155752436344169	-0.0185377544512966	-0.0633828297461464	-0.0160339776260678	-0.0652840171780984	-0.0483157996943214	-0.0867795178665908	-0.0853139481514577	-0.0644496677351178	-0.0565812638833286	0.031942747378295	0.0434994347089435	-0.0406376516022964	-0.0164496620797307	0.0129989429224113	0.00160293859439992	0.114383944951851	0.0141419896702242	0.00617919863834157	0.00507148354552749	-0.0371068831008224	0.0106531368781744	-0.0555679766219663	-0.00601927215108087	0.0681922756171036	0.0229676435761055	-0.0621565613025903	-0.0190905890345062	0.00554451766322073	0.0627203374841292	0.106474004453029	0.00434507240207306	0.0873188544341733	-0.0341299770936073	0.0331013491484721	0.0410212031458092	-0.00800764028432857	0.0146687194969103	0.0390960535031491	-0.0183247409954279	0.0120772529376842	-0.0204179737541794	0.0228676170263148	-0.00762461698851838	0.0152616434589106	0.0272562264841279	-0.000871555171318644	-0.062610521815236
TCGA.55.8514.01A	0.0287234906014333	-0.00953409170848188	0.0472326922963675	-0.0248961804142711	-0.0635880711741226	-0.0179827488597358	-0.014009801169961	-0.027476698685262	0.0359822566295452	-0.0109948263620662	-0.0269808463723769	-0.0362814176682838	-0.0447632681084936	-0.0243211425001036	-0.0369931185093392	-0.0437498009970213	0.0972341110626891	0.0253249178791253	0.0302824859461031	-0.0194701376922156	0.028893992296607	0.0374672857980091	0.0802575707811037	0.0260513067779796	-0.0701652403174496	-0.0817395774564175	0.03210984348622	-0.0135125012285604	-0.0447323266221124	-0.0576323215091897	-0.0451265699054921	-0.0288044800429552	-0.0349518663113014	0.00602795939910993	0.00866842478418277	-0.00625713671028132	-0.0212727966649047	-0.0391994941935375	-0.0337218552331799	-0.0181563006083328	-0.0183898495905525	-0.0425458441079285	-0.0969246518184537	-0.0847083132053657	-0.0893394239488331	-0.0999177964936885	-0.0365079523906761	-0.0210525741131356	0.00638129233477294	0.0719387703521924	0.00653375066440612	0.0424750540264768
TCGA.50.5935.01A	0.0712126454989707	-0.000492746969256625	-0.0181525410402677	-0.0293591637019499	-0.00765842516244255	-0.000871760722321009	0.0296416529492468	-0.0170579018412968	0.00264761658589786	-0.0200501863118274	-0.0170936611238779	0.00647047369715007	0.000141395983361602	0.00703349298704368	-0.00300162046214193	-0.00462418095809423	-0.0189595631527459	-0.0511395748887337	-0.0134077715235126	-0.0141294316472948	-0.00499559231702665	0.00416244162442862	-0.00261865951473547	-0.0253721327898701	-0.0104476530396226	0.0616167263588151	-0.0198035364559851	-0.0199763950209062	-0.0409874553787008	-0.0149076688516443	0.0132731126189683	-0.0110602311846928	-0.0362481888782809	-0.0162022932304146	0.0740522769870784	0.0177103746812534	-0.00785215518353415	-0.0376776527956604	0.00469672332637834	0.00236734681035017	-0.0210745892216434	0.0335992220624155	-0.0333711299964479	-0.0122339139741464	0.0558336546769839	0.0963293867503222	-0.0229442715895717	0.0123055331608781	0.00470682873740813	-0.00857299749581042	-0.00807228630037661	0.0539671503017517
TCGA.55.A4DG.01A	0.0516004805039873	-0.0171449185536123	-0.0027419492526578	-0.00586527680962796	-0.020784678607307	-0.00734800552444348	0.0284067571612601	0.0349994320185715	-0.0601808377785282	-0.0477966209147778	-0.0247038190218569	0.0286540589852264	-0.0283068479419727	0.0384474253857047	-0.0608402443019965	-0.0370309126324505	0.0474731260804714	-0.030898923439284	-0.0281030947572607	-0.0354678970996404	0.0585034435477991	-0.0375265046769201	0.00591433635948991	0.00462378917855921	-0.0555889994849332	-0.0691123865052056	0.00574928879561945	0.0288191311727051	-0.0368474079858499	-0.0763267810591536	-0.00309590308627005	-0.026215106795763	-0.0284928885232182	-0.00915030844793702	-0.0256644233728173	-0.0141439791480456	-0.0191253771696577	0.0688317834233144	0.0186718370330922	-0.0102822516976966	-0.0150383313362862	-0.00843313933384153	-0.0361604198624252	-0.0415064224895178	-0.0192315270025978	0.0512085936290106	-0.0113884180214411	0.0570049784959189	0.0590585609336378	0.0953389550328226	0.0524514505732614	0.062750752619164
